time,outport,inport,packet_type,flit_id,flit_type,vnet,vc,src_ni,src_router,dst_ni,dst_router,pkt_chuck,hop_count,current_hop,hop_percentage,waiting_time,pkt_count,pkt_max,target
743400,0,1,6,0,3,2,8,30,14,1,1,4880,4,4,1.0,20,14,14,0
743422,0,1,3,0,0,4,16,30,14,1,1,4881,4,4,1.0,20,13,14,0
743423,0,1,3,1,1,4,16,30,14,1,1,4881,4,4,1.0,21,12,14,0
743424,0,1,3,2,1,4,16,30,14,1,1,4881,4,4,1.0,22,11,14,0
743425,0,1,3,3,1,4,16,30,14,1,1,4881,4,4,1.0,23,10,14,0
743429,0,1,3,4,2,4,16,30,14,1,1,4881,4,4,1.0,27,9,14,0
743458,2,4,4,0,0,2,8,0,0,23,7,4882,4,1,0.25,8,8,14,0
743465,2,4,4,1,1,2,8,0,0,23,7,4882,4,1,0.25,15,7,14,0
743472,2,4,4,2,1,2,8,0,0,23,7,4882,4,1,0.25,22,6,14,0
743479,2,4,4,3,1,2,8,0,0,23,7,4882,4,1,0.25,29,5,14,0
743486,2,0,4,0,0,2,8,1,1,31,15,4884,5,0,0.0,4,4,14,0
743487,2,4,4,4,2,2,8,0,0,23,7,4882,4,1,0.25,37,3,14,0
743488,2,4,0,0,3,2,9,0,0,23,7,4883,4,1,0.25,37,2,14,0
743493,2,0,4,1,1,2,8,1,1,31,15,4884,5,0,0.0,11,1,14,0
743500,2,0,4,2,1,2,8,1,1,31,15,4884,5,0,0.0,18,10,10,0
743507,2,0,4,3,1,2,8,1,1,31,15,4884,5,0,0.0,25,9,10,0
743514,2,0,4,4,2,2,8,1,1,31,15,4884,5,0,0.0,32,8,10,0
743515,2,0,0,0,3,2,9,1,1,31,15,4885,5,0,0.0,32,7,10,0
743585,4,2,3,0,0,4,16,18,2,0,0,4883,2,1,0.5,9,6,10,0
743586,4,2,3,1,1,4,16,18,2,0,0,4883,2,1,0.5,10,5,10,0
743587,4,2,3,2,1,4,16,18,2,0,0,4883,2,1,0.5,11,4,10,0
743588,4,2,3,3,1,4,16,18,2,0,0,4883,2,1,0.5,12,3,10,0
743592,0,1,6,0,3,2,8,31,15,1,1,4884,5,5,1.0,26,2,10,0
743592,4,2,3,4,2,4,16,18,2,0,0,4883,2,1,0.5,16,1,10,0
743628,0,1,3,0,0,4,16,30,14,1,1,4885,4,4,1.0,20,5,5,0
743629,0,1,3,1,1,4,16,30,14,1,1,4885,4,4,1.0,21,4,5,0
743630,0,1,3,2,1,4,16,30,14,1,1,4885,4,4,1.0,22,3,5,0
743631,0,1,3,3,1,4,16,30,14,1,1,4885,4,4,1.0,23,2,5,0
743635,0,1,3,4,2,4,16,30,14,1,1,4885,4,4,1.0,27,1,5,0
743778,2,0,4,0,0,2,10,1,1,19,3,4888,2,0,0.0,4,4,4,0
743785,2,0,4,1,1,2,10,1,1,19,3,4888,2,0,0.0,11,3,4,0
743792,2,0,4,2,1,2,10,1,1,19,3,4888,2,0,0.0,18,2,4,0
743799,2,0,4,3,1,2,10,1,1,19,3,4888,2,0,0.0,25,1,4,0
743806,2,0,4,4,2,2,10,1,1,19,3,4888,2,0,0.0,32,23,23,0
743807,2,0,0,0,3,2,11,1,1,19,3,4889,2,0,0.0,32,22,23,0
743830,0,2,5,0,0,2,8,19,3,17,1,4888,2,2,1.0,12,21,23,0
743835,0,4,4,0,0,2,8,0,0,17,1,4890,1,1,1.0,8,20,23,0
743837,0,2,5,1,1,2,8,19,3,17,1,4888,2,2,1.0,19,19,23,0
743842,0,4,4,1,1,2,8,0,0,17,1,4890,1,1,1.0,15,18,23,0
743844,0,2,5,2,1,2,8,19,3,17,1,4888,2,2,1.0,26,17,23,0
743849,0,4,4,2,1,2,8,0,0,17,1,4890,1,1,1.0,22,16,23,0
743851,0,2,5,3,1,2,8,19,3,17,1,4888,2,2,1.0,33,15,23,0
743856,0,4,4,3,1,2,8,0,0,17,1,4890,1,1,1.0,29,14,23,0
743858,0,2,5,4,2,2,8,19,3,17,1,4888,2,2,1.0,40,13,23,0
743859,0,2,1,0,3,2,9,19,3,17,1,4889,2,2,1.0,40,12,23,0
743860,0,2,6,0,3,2,10,19,3,1,1,4888,2,2,1.0,14,11,23,0
743863,0,4,4,4,2,2,8,0,0,17,1,4890,1,1,1.0,36,10,23,0
743864,0,4,0,0,3,2,9,0,0,17,1,4891,1,1,1.0,36,9,23,0
743871,0,0,5,0,0,2,8,17,1,17,1,4890,0,0,0.0,4,8,23,0
743878,0,0,5,1,1,2,8,17,1,17,1,4890,0,0,0.0,11,7,23,0
743885,0,0,5,2,1,2,8,17,1,17,1,4890,0,0,0.0,18,6,23,0
743892,0,0,5,3,1,2,8,17,1,17,1,4890,0,0,0.0,25,5,23,0
743896,0,0,3,0,0,4,17,17,1,1,1,4889,0,0,0.0,4,4,23,0
743897,0,0,3,1,1,4,17,17,1,1,1,4889,0,0,0.0,5,3,23,0
743898,0,0,3,2,1,4,17,17,1,1,1,4889,0,0,0.0,6,2,23,0
743899,0,0,5,4,2,2,8,17,1,17,1,4890,0,0,0.0,32,1,23,0
743900,2,0,2,0,3,2,9,17,1,19,3,4889,2,0,0.0,8,9,9,0
743901,0,0,3,3,1,4,17,17,1,1,1,4889,0,0,0.0,9,8,9,0
743903,0,0,3,4,2,4,17,17,1,1,1,4889,0,0,0.0,11,7,9,0
743904,4,0,6,0,3,2,10,17,1,0,0,4890,1,0,0.0,4,6,9,0
743930,4,0,3,0,0,4,18,17,1,0,0,4891,1,0,0.0,4,5,9,0
743931,4,0,3,1,1,4,18,17,1,0,0,4891,1,0,0.0,5,4,9,0
743932,4,0,3,2,1,4,18,17,1,0,0,4891,1,0,0.0,6,3,9,0
743933,4,0,3,3,1,4,18,17,1,0,0,4891,1,0,0.0,7,2,9,0
743937,4,0,3,4,2,4,18,17,1,0,0,4891,1,0,0.0,11,1,9,0
744094,2,0,4,0,0,2,8,1,1,19,3,4892,2,0,0.0,4,1,1,0
744101,2,0,4,1,1,2,8,1,1,19,3,4892,2,0,0.0,11,12,12,0
744108,2,0,4,2,1,2,8,1,1,19,3,4892,2,0,0.0,18,11,12,0
744115,2,0,4,3,1,2,8,1,1,19,3,4892,2,0,0.0,25,10,12,0
744122,2,0,4,4,2,2,8,1,1,19,3,4892,2,0,0.0,32,9,12,0
744123,2,0,0,0,3,2,9,1,1,19,3,4888,2,0,0.0,32,8,12,0
744146,0,2,5,0,0,2,8,19,3,17,1,4892,2,2,1.0,12,7,12,0
744153,0,2,5,1,1,2,8,19,3,17,1,4892,2,2,1.0,19,6,12,0
744160,0,2,5,2,1,2,8,19,3,17,1,4892,2,2,1.0,26,5,12,0
744167,0,2,5,3,1,2,8,19,3,17,1,4892,2,2,1.0,33,4,12,0
744174,0,2,5,4,2,2,8,19,3,17,1,4892,2,2,1.0,40,3,12,0
744175,0,2,1,0,3,2,9,19,3,17,1,4888,2,2,1.0,40,2,12,0
744176,0,2,6,0,3,2,10,19,3,1,1,4892,2,2,1.0,14,1,12,0
744212,2,0,2,0,3,2,11,17,1,19,3,4888,2,0,0.0,4,15,15,0
744213,0,0,3,0,0,4,19,17,1,1,1,4888,0,0,0.0,5,14,15,0
744214,0,0,3,1,1,4,19,17,1,1,1,4888,0,0,0.0,6,13,15,0
744215,0,0,3,2,1,4,19,17,1,1,1,4888,0,0,0.0,7,12,15,0
744216,0,0,3,3,1,4,19,17,1,1,1,4888,0,0,0.0,8,11,15,0
744220,0,0,3,4,2,4,19,17,1,1,1,4888,0,0,0.0,12,10,15,0
744235,4,0,4,0,0,2,10,1,1,16,0,4893,1,0,0.0,4,9,15,0
744242,4,0,4,1,1,2,10,1,1,16,0,4893,1,0,0.0,11,8,15,0
744249,4,0,4,2,1,2,10,1,1,16,0,4893,1,0,0.0,18,7,15,0
744256,4,0,4,3,1,2,10,1,1,16,0,4893,1,0,0.0,25,6,15,0
744263,4,0,4,4,2,2,10,1,1,16,0,4893,1,0,0.0,32,5,15,0
744264,4,0,0,0,3,2,11,1,1,16,0,4894,1,0,0.0,32,4,15,0
744279,0,4,5,0,0,2,8,16,0,17,1,4893,1,1,1.0,8,3,15,0
744286,0,4,5,1,1,2,8,16,0,17,1,4893,1,1,1.0,15,2,15,0
744293,0,4,5,2,1,2,8,16,0,17,1,4893,1,1,1.0,22,1,15,0
744300,0,4,5,3,1,2,8,16,0,17,1,4893,1,1,1.0,29,10,10,0
744307,0,4,5,4,2,2,8,16,0,17,1,4893,1,1,1.0,36,9,10,0
744308,0,4,1,0,3,2,9,16,0,17,1,4894,1,1,1.0,36,8,10,0
744309,0,4,6,0,3,2,10,16,0,1,1,4893,1,1,1.0,9,7,10,0
744344,0,0,3,0,0,4,16,17,1,1,1,4894,0,0,0.0,4,6,10,0
744345,0,0,3,1,1,4,16,17,1,1,1,4894,0,0,0.0,5,5,10,0
744346,0,0,3,2,1,4,16,17,1,1,1,4894,0,0,0.0,6,4,10,0
744347,0,0,3,3,1,4,16,17,1,1,1,4894,0,0,0.0,7,3,10,0
744348,4,0,2,0,3,2,8,17,1,16,0,4894,1,0,0.0,8,2,10,0
744351,0,0,3,4,2,4,16,17,1,1,1,4894,0,0,0.0,11,1,10,0
744468,2,4,4,0,0,2,8,0,0,23,7,4895,4,1,0.25,8,6,6,0
744475,2,4,4,1,1,2,8,0,0,23,7,4895,4,1,0.25,15,5,6,0
744482,2,4,4,2,1,2,8,0,0,23,7,4895,4,1,0.25,22,4,6,0
744489,2,4,4,3,1,2,8,0,0,23,7,4895,4,1,0.25,29,3,6,0
744496,2,4,4,4,2,2,8,0,0,23,7,4895,4,1,0.25,36,2,6,0
744497,2,4,0,0,3,2,9,0,0,23,7,4896,4,1,0.25,36,1,6,0
744595,4,2,3,0,0,4,16,18,2,0,0,4896,2,1,0.5,9,4,4,0
744596,4,2,3,1,1,4,16,18,2,0,0,4896,2,1,0.5,10,3,4,0
744597,4,2,3,2,1,4,16,18,2,0,0,4896,2,1,0.5,11,2,4,0
744598,4,2,3,3,1,4,16,18,2,0,0,4896,2,1,0.5,12,1,4,0
744602,4,2,3,4,2,4,16,18,2,0,0,4896,2,1,0.5,16,7,7,0
744667,0,4,4,0,0,2,8,0,0,17,1,4897,1,1,1.0,8,6,7,0
744674,0,4,4,1,1,2,8,0,0,17,1,4897,1,1,1.0,15,5,7,0
744681,0,4,4,2,1,2,8,0,0,17,1,4897,1,1,1.0,22,4,7,0
744688,0,4,4,3,1,2,8,0,0,17,1,4897,1,1,1.0,29,3,7,0
744695,0,4,4,4,2,2,8,0,0,17,1,4897,1,1,1.0,36,2,7,0
744696,0,4,0,0,3,2,9,0,0,17,1,4898,1,1,1.0,36,1,7,0
744703,0,0,5,0,0,2,9,17,1,17,1,4897,0,0,0.0,4,11,11,0
744710,0,0,5,1,1,2,9,17,1,17,1,4897,0,0,0.0,11,10,11,0
744717,0,0,5,2,1,2,9,17,1,17,1,4897,0,0,0.0,18,9,11,0
744724,0,0,5,3,1,2,9,17,1,17,1,4897,0,0,0.0,25,8,11,0
744731,0,0,5,4,2,2,9,17,1,17,1,4897,0,0,0.0,32,7,11,0
744732,4,0,6,0,3,2,10,17,1,0,0,4897,1,0,0.0,4,6,11,0
744754,4,0,3,0,0,4,17,17,1,0,0,4898,1,0,0.0,4,5,11,0
744755,4,0,3,1,1,4,17,17,1,0,0,4898,1,0,0.0,5,4,11,0
744756,4,0,3,2,1,4,17,17,1,0,0,4898,1,0,0.0,6,3,11,0
744757,4,0,3,3,1,4,17,17,1,0,0,4898,1,0,0.0,7,2,11,0
744761,4,0,3,4,2,4,17,17,1,0,0,4898,1,0,0.0,11,1,11,0
745336,0,4,4,0,0,2,8,0,0,17,1,4899,1,1,1.0,8,1,1,0
745343,0,4,4,1,1,2,8,0,0,17,1,4899,1,1,1.0,15,1,1,0
745350,0,4,4,2,1,2,8,0,0,17,1,4899,1,1,1.0,22,1,1,0
745357,0,4,4,3,1,2,8,0,0,17,1,4899,1,1,1.0,29,1,1,0
745364,0,4,4,4,2,2,8,0,0,17,1,4899,1,1,1.0,36,1,1,0
745365,0,4,0,0,3,2,9,0,0,17,1,4900,1,1,1.0,36,5,5,0
745372,0,0,5,0,0,2,11,17,1,17,1,4899,0,0,0.0,4,4,5,0
745379,0,0,5,1,1,2,11,17,1,17,1,4899,0,0,0.0,11,3,5,0
745386,0,0,5,2,1,2,11,17,1,17,1,4899,0,0,0.0,18,2,5,0
745393,0,0,5,3,1,2,11,17,1,17,1,4899,0,0,0.0,25,1,5,0
745400,0,0,5,4,2,2,11,17,1,17,1,4899,0,0,0.0,32,7,7,0
745401,4,0,6,0,3,2,8,17,1,0,0,4899,1,0,0.0,5,6,7,0
745422,4,0,3,0,0,4,18,17,1,0,0,4900,1,0,0.0,4,5,7,0
745423,4,0,3,1,1,4,18,17,1,0,0,4900,1,0,0.0,5,4,7,0
745424,4,0,3,2,1,4,18,17,1,0,0,4900,1,0,0.0,6,3,7,0
745425,4,0,3,3,1,4,18,17,1,0,0,4900,1,0,0.0,7,2,7,0
745429,4,0,3,4,2,4,18,17,1,0,0,4900,1,0,0.0,11,1,7,0
745776,0,0,4,0,0,2,8,1,1,17,1,4901,0,0,0.0,4,1,1,0
745783,0,0,4,1,1,2,8,1,1,17,1,4901,0,0,0.0,11,1,1,0
745790,0,0,4,2,1,2,8,1,1,17,1,4901,0,0,0.0,18,2,2,0
745797,0,0,4,3,1,2,8,1,1,17,1,4901,0,0,0.0,25,1,2,0
745804,0,0,4,4,2,2,8,1,1,17,1,4901,0,0,0.0,32,13,13,0
745805,0,0,0,0,3,2,9,1,1,17,1,4902,0,0,0.0,32,12,13,0
745812,0,0,5,0,0,2,9,17,1,17,1,4901,0,0,0.0,4,11,13,0
745819,0,0,5,1,1,2,9,17,1,17,1,4901,0,0,0.0,11,10,13,0
745826,0,0,5,2,1,2,9,17,1,17,1,4901,0,0,0.0,18,9,13,0
745833,0,0,5,3,1,2,9,17,1,17,1,4901,0,0,0.0,25,8,13,0
745840,0,0,5,4,2,2,9,17,1,17,1,4901,0,0,0.0,32,7,13,0
745841,0,0,6,0,3,2,10,17,1,1,1,4901,0,0,0.0,5,6,13,0
745862,0,0,3,0,0,4,19,17,1,1,1,4902,0,0,0.0,4,5,13,0
745863,0,0,3,1,1,4,19,17,1,1,1,4902,0,0,0.0,5,4,13,0
745864,0,0,3,2,1,4,19,17,1,1,1,4902,0,0,0.0,6,3,13,0
745865,0,0,3,3,1,4,19,17,1,1,1,4902,0,0,0.0,7,2,13,0
745869,0,0,3,4,2,4,19,17,1,1,1,4902,0,0,0.0,11,1,13,0
745924,0,0,4,0,0,2,10,1,1,17,1,4903,0,0,0.0,4,12,12,0
745931,0,0,4,1,1,2,10,1,1,17,1,4903,0,0,0.0,11,11,12,0
745938,0,0,4,2,1,2,10,1,1,17,1,4903,0,0,0.0,18,10,12,0
745945,0,0,4,3,1,2,10,1,1,17,1,4903,0,0,0.0,25,9,12,0
745952,0,0,4,4,2,2,10,1,1,17,1,4903,0,0,0.0,32,8,12,0
745953,0,0,0,0,3,2,11,1,1,17,1,4901,0,0,0.0,32,7,12,0
745960,0,0,5,0,0,2,11,17,1,17,1,4903,0,0,0.0,4,6,12,0
745967,0,0,5,1,1,2,11,17,1,17,1,4903,0,0,0.0,11,5,12,0
745974,0,0,5,2,1,2,11,17,1,17,1,4903,0,0,0.0,18,4,12,0
745981,0,0,5,3,1,2,11,17,1,17,1,4903,0,0,0.0,25,3,12,0
745988,0,0,5,4,2,2,11,17,1,17,1,4903,0,0,0.0,32,2,12,0
745989,0,0,6,0,3,2,8,17,1,1,1,4903,0,0,0.0,5,1,12,0
746010,0,0,3,0,0,4,16,17,1,1,1,4901,0,0,0.0,4,5,5,0
746011,0,0,3,1,1,4,16,17,1,1,1,4901,0,0,0.0,5,4,5,0
746012,0,0,3,2,1,4,16,17,1,1,1,4901,0,0,0.0,6,3,5,0
746013,0,0,3,3,1,4,16,17,1,1,1,4901,0,0,0.0,7,2,5,0
746017,0,0,3,4,2,4,16,17,1,1,1,4901,0,0,0.0,11,1,5,0
746194,0,0,4,0,0,2,8,1,1,17,1,4902,0,0,0.0,4,1,1,0
746201,0,0,4,1,1,2,8,1,1,17,1,4902,0,0,0.0,11,16,16,0
746208,0,0,4,2,1,2,8,1,1,17,1,4902,0,0,0.0,18,15,16,0
746215,0,0,4,3,1,2,8,1,1,17,1,4902,0,0,0.0,25,14,16,0
746222,0,0,4,4,2,2,8,1,1,17,1,4902,0,0,0.0,32,13,16,0
746223,0,0,0,0,3,2,9,1,1,17,1,4903,0,0,0.0,32,12,16,0
746230,0,0,5,0,0,2,9,17,1,17,1,4902,0,0,0.0,4,11,16,0
746237,0,0,5,1,1,2,9,17,1,17,1,4902,0,0,0.0,11,10,16,0
746244,0,0,5,2,1,2,9,17,1,17,1,4902,0,0,0.0,18,9,16,0
746251,0,0,5,3,1,2,9,17,1,17,1,4902,0,0,0.0,25,8,16,0
746258,0,0,5,4,2,2,9,17,1,17,1,4902,0,0,0.0,32,7,16,0
746259,0,0,6,0,3,2,10,17,1,1,1,4902,0,0,0.0,5,6,16,0
746280,0,0,3,0,0,4,17,17,1,1,1,4903,0,0,0.0,4,5,16,0
746281,0,0,3,1,1,4,17,17,1,1,1,4903,0,0,0.0,5,4,16,0
746282,0,0,3,2,1,4,17,17,1,1,1,4903,0,0,0.0,6,3,16,0
746283,0,0,3,3,1,4,17,17,1,1,1,4903,0,0,0.0,7,2,16,0
746287,0,0,3,4,2,4,17,17,1,1,1,4903,0,0,0.0,11,1,16,0
746436,0,0,4,0,0,2,10,1,1,17,1,4904,0,0,0.0,4,1,1,0
746443,0,0,4,1,1,2,10,1,1,17,1,4904,0,0,0.0,11,9,9,0
746450,0,0,4,2,1,2,10,1,1,17,1,4904,0,0,0.0,18,8,9,0
746457,0,0,4,3,1,2,10,1,1,17,1,4904,0,0,0.0,25,7,9,0
746464,0,0,4,4,2,2,10,1,1,17,1,4904,0,0,0.0,32,6,9,0
746465,0,0,0,0,3,2,11,1,1,17,1,4905,0,0,0.0,32,5,9,0
746472,0,0,5,0,0,2,11,17,1,17,1,4904,0,0,0.0,4,4,9,0
746479,0,0,5,1,1,2,11,17,1,17,1,4904,0,0,0.0,11,3,9,0
746486,0,0,5,2,1,2,11,17,1,17,1,4904,0,0,0.0,18,2,9,0
746493,0,0,5,3,1,2,11,17,1,17,1,4904,0,0,0.0,25,1,9,0
746500,0,0,5,4,2,2,11,17,1,17,1,4904,0,0,0.0,32,10,10,0
746501,0,0,6,0,3,2,8,17,1,1,1,4904,0,0,0.0,5,9,10,0
746522,0,0,3,0,0,4,18,17,1,1,1,4905,0,0,0.0,4,8,10,0
746523,0,0,3,1,1,4,18,17,1,1,1,4905,0,0,0.0,5,7,10,0
746524,0,0,3,2,1,4,18,17,1,1,1,4905,0,0,0.0,6,6,10,0
746525,0,0,3,3,1,4,18,17,1,1,1,4905,0,0,0.0,7,5,10,0
746529,0,0,3,4,2,4,18,17,1,1,1,4905,0,0,0.0,11,4,10,0
746584,0,0,4,0,0,2,8,1,1,17,1,4906,0,0,0.0,4,3,10,0
746591,0,0,4,1,1,2,8,1,1,17,1,4906,0,0,0.0,11,2,10,0
746598,0,0,4,2,1,2,8,1,1,17,1,4906,0,0,0.0,18,1,10,0
746605,0,0,4,3,1,2,8,1,1,17,1,4906,0,0,0.0,25,14,14,0
746612,0,0,4,4,2,2,8,1,1,17,1,4906,0,0,0.0,32,13,14,0
746613,0,0,0,0,3,2,9,1,1,17,1,4904,0,0,0.0,32,12,14,0
746620,0,0,5,0,0,2,9,17,1,17,1,4906,0,0,0.0,4,11,14,0
746627,0,0,5,1,1,2,9,17,1,17,1,4906,0,0,0.0,11,10,14,0
746634,0,0,5,2,1,2,9,17,1,17,1,4906,0,0,0.0,18,9,14,0
746641,0,0,5,3,1,2,9,17,1,17,1,4906,0,0,0.0,25,8,14,0
746648,0,0,5,4,2,2,9,17,1,17,1,4906,0,0,0.0,32,7,14,0
746649,0,0,6,0,3,2,10,17,1,1,1,4906,0,0,0.0,5,6,14,0
746670,0,0,3,0,0,4,19,17,1,1,1,4904,0,0,0.0,4,5,14,0
746671,0,0,3,1,1,4,19,17,1,1,1,4904,0,0,0.0,5,4,14,0
746672,0,0,3,2,1,4,19,17,1,1,1,4904,0,0,0.0,6,3,14,0
746673,0,0,3,3,1,4,19,17,1,1,1,4904,0,0,0.0,7,2,14,0
746677,0,0,3,4,2,4,19,17,1,1,1,4904,0,0,0.0,11,1,14,0
746854,0,0,4,0,0,2,10,1,1,17,1,4905,0,0,0.0,4,1,1,0
746861,0,0,4,1,1,2,10,1,1,17,1,4905,0,0,0.0,11,7,7,0
746868,0,0,4,2,1,2,10,1,1,17,1,4905,0,0,0.0,18,6,7,0
746875,0,0,4,3,1,2,10,1,1,17,1,4905,0,0,0.0,25,5,7,0
746882,0,0,4,4,2,2,10,1,1,17,1,4905,0,0,0.0,32,4,7,0
746883,0,0,0,0,3,2,11,1,1,17,1,4906,0,0,0.0,32,3,7,0
746890,0,0,5,0,0,2,11,17,1,17,1,4905,0,0,0.0,4,2,7,0
746897,0,0,5,1,1,2,11,17,1,17,1,4905,0,0,0.0,11,1,7,0
746904,0,0,5,2,1,2,11,17,1,17,1,4905,0,0,0.0,18,9,9,0
746911,0,0,5,3,1,2,11,17,1,17,1,4905,0,0,0.0,25,8,9,0
746918,0,0,5,4,2,2,11,17,1,17,1,4905,0,0,0.0,32,7,9,0
746919,0,0,6,0,3,2,8,17,1,1,1,4905,0,0,0.0,5,6,9,0
746940,0,0,3,0,0,4,16,17,1,1,1,4906,0,0,0.0,4,5,9,0
746941,0,0,3,1,1,4,16,17,1,1,1,4906,0,0,0.0,5,4,9,0
746942,0,0,3,2,1,4,16,17,1,1,1,4906,0,0,0.0,6,3,9,0
746943,0,0,3,3,1,4,16,17,1,1,1,4906,0,0,0.0,7,2,9,0
746947,0,0,3,4,2,4,16,17,1,1,1,4906,0,0,0.0,11,1,9,0
747096,0,0,4,0,0,2,8,1,1,17,1,4907,0,0,0.0,4,1,1,0
747103,0,0,4,1,1,2,8,1,1,17,1,4907,0,0,0.0,11,16,16,0
