time,outport,inport,packet_type,flit_id,flit_type,vnet,vc,src_ni,src_router,dst_ni,dst_router,pkt_chuck,hop_count,current_hop,hop_percentage,waiting_time,pkt_count,pkt_count_inc,pkt_max,counting_index_pos,counting_index_100,target
1762236,4,0,3,4,2,4,19,17,1,0,0,4227,1,0,0.0,12,4,6,9,24,216,1
1762283,2,4,4,0,0,2,8,0,0,26,10,4228,4,1,0.25,8,3,7,9,21,189,1
1762290,2,4,4,1,1,2,8,0,0,26,10,4228,4,1,0.25,15,2,8,9,16,144,1
1762297,2,4,4,2,1,2,8,0,0,26,10,4228,4,1,0.25,22,1,9,9,9,81,1
1762304,2,4,4,3,1,2,8,0,0,26,10,4228,4,1,0.25,29,3,1,3,3,9,1
1762311,2,4,4,4,2,2,8,0,0,26,10,4228,4,1,0.25,36,2,2,3,4,12,1
1762312,2,4,0,0,3,2,9,0,0,26,10,4229,4,1,0.25,36,1,3,3,3,9,1
1762588,4,2,2,0,3,2,8,18,2,20,4,4231,3,1,0.3333333333333333,8,1,1,1,1,1,1
1762589,4,2,3,0,0,4,16,18,2,0,0,4231,2,1,0.5,9,5,1,5,5,25,1
1762590,4,2,3,1,1,4,16,18,2,0,0,4231,2,1,0.5,10,4,2,5,8,40,1
1762591,4,2,3,2,1,4,16,18,2,0,0,4231,2,1,0.5,11,3,3,5,9,45,1
1762592,4,2,3,3,1,4,16,18,2,0,0,4231,2,1,0.5,12,2,4,5,8,40,1
1762596,4,2,3,4,2,4,16,18,2,0,0,4231,2,1,0.5,16,1,5,5,5,25,1
1762643,2,4,4,0,0,2,8,0,0,30,14,4232,5,1,0.2,8,6,1,6,6,36,1
1762650,2,4,4,1,1,2,8,0,0,30,14,4232,5,1,0.2,15,5,2,6,10,60,1
1762657,2,4,4,2,1,2,8,0,0,30,14,4232,5,1,0.2,22,4,3,6,12,72,1
1762664,2,4,4,3,1,2,8,0,0,30,14,4232,5,1,0.2,29,3,4,6,12,72,1
1762671,2,4,4,4,2,2,8,0,0,30,14,4232,5,1,0.2,36,2,5,6,10,60,1
1762672,2,4,0,0,3,2,9,0,0,30,14,4233,5,1,0.2,36,1,6,6,6,36,1
1762808,0,4,4,0,0,2,8,0,0,17,1,4234,1,1,1.0,8,1,1,1,1,1,1
1762815,0,4,4,1,1,2,8,0,0,17,1,4234,1,1,1.0,15,15,1,15,15,225,1
1762822,0,4,4,2,1,2,8,0,0,17,1,4234,1,1,1.0,22,14,2,15,28,420,1
1762829,0,4,4,3,1,2,8,0,0,17,1,4234,1,1,1.0,29,13,3,15,39,585,1
1762836,0,4,4,4,2,2,8,0,0,17,1,4234,1,1,1.0,36,12,4,15,48,720,1
1762837,0,4,0,0,3,2,9,0,0,17,1,4235,1,1,1.0,36,11,5,15,55,825,1
1762844,0,0,5,0,0,2,11,17,1,17,1,4234,0,0,0.0,4,10,6,15,60,900,1
1762851,0,0,5,1,1,2,11,17,1,17,1,4234,0,0,0.0,11,9,7,15,63,945,1
1762858,0,0,5,2,1,2,11,17,1,17,1,4234,0,0,0.0,18,8,8,15,64,960,1
1762865,0,0,5,3,1,2,11,17,1,17,1,4234,0,0,0.0,25,7,9,15,63,945,1
1762872,0,0,5,4,2,2,11,17,1,17,1,4234,0,0,0.0,32,6,10,15,60,900,1
1762873,4,0,6,0,3,2,8,17,1,0,0,4234,1,0,0.0,5,5,11,15,55,825,1
1762894,4,0,3,0,0,4,16,17,1,0,0,4235,1,0,0.0,4,4,12,15,48,720,1
1762895,4,0,3,1,1,4,16,17,1,0,0,4235,1,0,0.0,5,3,13,15,39,585,1
1762896,4,0,3,2,1,4,16,17,1,0,0,4235,1,0,0.0,6,2,14,15,28,420,1
1762897,4,0,3,3,1,4,16,17,1,0,0,4235,1,0,0.0,7,1,15,15,15,225,1
1762901,4,0,3,4,2,4,16,17,1,0,0,4235,1,0,0.0,11,1,1,1,1,1,1
1763107,2,4,4,0,0,2,8,0,0,18,2,4238,2,1,0.5,8,1,1,1,1,1,1
1763114,2,4,4,1,1,2,8,0,0,18,2,4238,2,1,0.5,15,12,1,12,12,144,1
1763121,2,4,4,2,1,2,8,0,0,18,2,4238,2,1,0.5,22,11,2,12,22,264,1
1763128,2,4,4,3,1,2,8,0,0,18,2,4238,2,1,0.5,29,10,3,12,30,360,1
1763135,2,4,4,4,2,2,8,0,0,18,2,4238,2,1,0.5,36,9,4,12,36,432,1
1763136,2,4,0,0,3,2,9,0,0,18,2,4239,2,1,0.5,36,8,5,12,40,480,1
1763151,0,2,5,0,0,2,8,18,2,17,1,4238,1,1,1.0,8,7,6,12,42,504,1
1763158,0,2,5,1,1,2,8,18,2,17,1,4238,1,1,1.0,15,6,7,12,42,504,1
1763165,0,2,5,2,1,2,8,18,2,17,1,4238,1,1,1.0,22,5,8,12,40,480,1
1763172,0,2,5,3,1,2,8,18,2,17,1,4238,1,1,1.0,29,4,9,12,36,432,1
1763179,0,2,5,4,2,2,8,18,2,17,1,4238,1,1,1.0,36,3,10,12,30,360,1
1763180,0,2,1,0,3,2,9,18,2,17,1,4239,1,1,1.0,36,2,11,12,22,264,1
1763181,4,2,6,0,3,2,10,18,2,0,0,4238,2,1,0.5,9,1,12,12,12,144,1
1763216,4,0,3,0,0,4,17,17,1,0,0,4239,1,0,0.0,4,6,1,6,6,36,1
1763217,2,0,2,0,3,2,9,17,1,18,2,4239,1,0,0.0,5,5,2,6,10,60,1
1763218,4,0,3,1,1,4,17,17,1,0,0,4239,1,0,0.0,6,4,3,6,12,72,1
1763219,4,0,3,2,1,4,17,17,1,0,0,4239,1,0,0.0,7,3,4,6,12,72,1
1763220,4,0,3,3,1,4,17,17,1,0,0,4239,1,0,0.0,8,2,5,6,10,60,1
1763223,4,0,3,4,2,4,17,17,1,0,0,4239,1,0,0.0,11,1,6,6,6,36,1
1763459,2,4,4,0,0,2,8,0,0,22,6,4242,3,1,0.3333333333333333,8,1,1,1,1,1,1
1763466,2,4,4,1,1,2,8,0,0,22,6,4242,3,1,0.3333333333333333,15,5,1,5,5,25,1
1763473,2,4,4,2,1,2,8,0,0,22,6,4242,3,1,0.3333333333333333,22,4,2,5,8,40,1
1763480,2,4,4,3,1,2,8,0,0,22,6,4242,3,1,0.3333333333333333,29,3,3,5,9,45,1
1763487,2,4,4,4,2,2,8,0,0,22,6,4242,3,1,0.3333333333333333,36,2,4,5,8,40,1
1763488,2,4,0,0,3,2,9,0,0,22,6,4243,3,1,0.3333333333333333,36,1,5,5,5,25,1
1763577,4,2,3,0,0,4,16,18,2,0,0,4243,2,1,0.5,9,5,1,5,5,25,1
1763578,4,2,3,1,1,4,16,18,2,0,0,4243,2,1,0.5,10,4,2,5,8,40,1
1763579,4,2,3,2,1,4,16,18,2,0,0,4243,2,1,0.5,11,3,3,5,9,45,1
1763580,4,2,3,3,1,4,16,18,2,0,0,4243,2,1,0.5,12,2,4,5,8,40,1
1763584,4,2,3,4,2,4,16,18,2,0,0,4243,2,1,0.5,16,1,5,5,5,25,1
1763623,2,4,4,0,0,2,8,0,0,18,2,4244,2,1,0.5,8,13,1,13,13,169,1
1763630,2,4,4,1,1,2,8,0,0,18,2,4244,2,1,0.5,15,12,2,13,24,312,1
1763637,2,4,4,2,1,2,8,0,0,18,2,4244,2,1,0.5,22,11,3,13,33,429,1
1763644,2,4,4,3,1,2,8,0,0,18,2,4244,2,1,0.5,29,10,4,13,40,520,1
1763651,2,4,4,4,2,2,8,0,0,18,2,4244,2,1,0.5,36,9,5,13,45,585,1
1763652,2,4,0,0,3,2,9,0,0,18,2,4245,2,1,0.5,36,8,6,13,48,624,1
1763667,0,2,5,0,0,2,8,18,2,17,1,4244,1,1,1.0,8,7,7,13,49,637,1
1763674,0,2,5,1,1,2,8,18,2,17,1,4244,1,1,1.0,15,6,8,13,48,624,1
