router,time
2,681757
2,681758
3,681759
2,681759
1,681760
1,681761
1,681762
2,681763
1,681763
0,681764
0,681765
0,681766
1,681767
0,681767
0,681771
0,681828
4,681832
0,681835
4,681839
0,681842
4,681846
0,681849
4,681853
0,681856
0,681857
4,681860
4,681861
4,681896
0,681900
4,681918
4,681919
4,681920
4,681921
0,681922
0,681923
0,681924
4,681925
0,681925
0,681929
0,681960
0,681967
0,681974
0,681981
0,681988
0,681989
0,682024
0,682046
0,682047
0,682048
0,682049
0,682053
0,682090
1,682094
0,682097
2,682098
1,682101
3,682102
0,682104
2,682105
1,682108
3,682109
0,682111
2,682112
1,682115
3,682116
0,682118
0,682119
2,682119
1,682122
3,682123
1,682123
2,682126
2,682127
3,682130
3,682131
3,682166
2,682170
1,682174
0,682178
3,682188
3,682189
3,682190
3,682191
2,682192
2,682193
2,682194
3,682195
2,682195
1,682196
1,682197
1,682198
2,682199
1,682199
0,682200
0,682201
0,682202
1,682203
0,682203
0,682207
0,682244
4,682248
0,682251
8,682252
4,682255
12,682256
0,682258
8,682259
4,682262
12,682263
0,682265
8,682266
4,682269
12,682270
0,682272
0,682273
8,682273
4,682276
12,682277
4,682277
8,682280
8,682281
12,682284
12,682285
12,682320
8,682324
4,682328
0,682332
12,682342
12,682343
12,682344
12,682345
8,682346
8,682347
8,682348
12,682349
8,682349
4,682350
4,682351
4,682352
8,682353
4,682353
0,682354
0,682355
0,682356
4,682357
0,682357
0,682361
0,682378
1,682382
0,682385
2,682386
1,682389
3,682390
0,682392
2,682393
1,682396
3,682397
0,682399
2,682400
1,682403
3,682404
0,682406
0,682407
2,682407
1,682410
3,682411
1,682411
2,682414
2,682415
3,682418
3,682419
3,682454
2,682458
1,682462
0,682466
3,682476
3,682477
3,682478
3,682479
2,682480
2,682481
2,682482
3,682483
2,682483
1,682484
1,682485
1,682486
2,682487
1,682487
0,682488
0,682489
0,682490
1,682491
0,682491
0,682495
0,682512
0,682519
0,682526
0,682533
0,682540
0,682541
0,682576
0,682598
0,682599
0,682600
0,682601
0,682605
0,683208
1,683212
0,683215
5,683216
1,683219
9,683220
0,683222
5,683223
1,683226
9,683227
0,683229
5,683230
1,683233
9,683234
0,683236
0,683237
5,683237
1,683240
9,683241
1,683241
5,683244
5,683245
9,683248
9,683249
9,683284
8,683288
4,683292
0,683296
9,683306
9,683307
9,683308
9,683309
8,683310
8,683311
8,683312
9,683313
8,683313
4,683314
4,683315
4,683316
8,683317
4,683317
0,683318
0,683319
0,683320
4,683321
0,683321
0,683325
0,683360
1,683364
0,683367
2,683368
1,683371
6,683372
0,683374
2,683375
10,683376
1,683378
6,683379
0,683381
2,683382
10,683383
1,683385
6,683386
0,683388
0,683389
2,683389
10,683390
1,683392
6,683393
1,683393
2,683396
2,683397
10,683397
6,683400
6,683401
10,683404
10,683405
10,683440
9,683444
8,683448
4,683452
0,683456
10,683462
10,683463
10,683464
10,683465
9,683466
9,683467
9,683468
10,683469
9,683469
8,683470
8,683471
8,683472
9,683473
8,683473
4,683474
4,683475
4,683476
8,683477
4,683477
0,683478
0,683479
0,683480
4,683481
0,683481
0,683485
0,683500
0,683507
0,683514
0,683521
0,683528
0,683529
0,683564
0,683586
0,683587
0,683588
0,683589
0,683593
0,683610
1,683614
0,683617
1,683621
0,683624
1,683628
0,683631
1,683635
0,683638
0,683639
1,683642
1,683643
1,683678
0,683682
1,683700
1,683701
1,683702
1,683703
0,683704
0,683705
0,683706
1,683707
0,683707
0,683711
0,683738
1,683742
0,683745
2,683746
1,683749
0,683752
2,683753
1,683756
0,683759
2,683760
1,683763
0,683766
0,683767
2,683767
1,683770
1,683771
2,683774
2,683775
2,683810
1,683814
0,683818
2,683832
2,683833
2,683834
2,683835
1,683836
1,683837
1,683838
2,683839
1,683839
0,683840
0,683841
0,683842
1,683843
0,683843
0,683847
0,683876
1,683880
0,683883
2,683884
1,683887
3,683888
0,683890
2,683891
7,683892
1,683894
3,683895
11,683896
0,683897
2,683898
7,683899
1,683901
3,683902
11,683903
0,683904
0,683905
2,683905
7,683906
1,683908
3,683909
1,683909
11,683910
2,683912
2,683913
7,683913
3,683916
11,683917
3,683917
7,683920
7,683921
11,683924
11,683925
11,683960
10,683964
9,683968
8,683972
4,683976
0,683980
11,683982
11,683983
11,683984
11,683985
10,683986
10,683987
10,683988
11,683989
10,683989
9,683990
9,683991
9,683992
10,683993
9,683993
8,683994
8,683995
8,683996
9,683997
8,683997
4,683998
4,683999
4,684000
8,684001
4,684001
0,684002
0,684003
0,684004
4,684005
0,684005
0,684009
0,684060
4,684064
0,684067
8,684068
4,684071
12,684072
0,684074
8,684075
4,684078
12,684079
0,684081
8,684082
4,684085
12,684086
0,684088
0,684089
8,684089
4,684092
12,684093
4,684093
8,684096
8,684097
12,684100
12,684101
12,684136
8,684140
4,684144
0,684148
12,684158
12,684159
12,684160
12,684161
8,684162
8,684163
8,684164
12,684165
8,684165
4,684166
4,684167
4,684168
8,684169
4,684169
0,684170
0,684171
0,684172
4,684173
0,684173
0,684177
0,684198
4,684202
0,684205
8,684206
4,684209
12,684210
0,684212
8,684213
4,684216
12,684217
0,684219
8,684220
4,684223
12,684224
0,684226
0,684227
8,684227
4,684230
12,684231
4,684231
8,684234
8,684235
12,684238
12,684239
12,684274
8,684278
4,684282
0,684286
12,684296
12,684297
12,684298
12,684299
8,684300
8,684301
8,684302
12,684303
8,684303
4,684304
4,684305
4,684306
8,684307
4,684307
0,684308
0,684309
0,684310
4,684311
0,684311
0,684315
0,684356
1,684360
0,684363
5,684364
1,684367
9,684368
0,684370
5,684371
13,684372
1,684374
9,684375
0,684377
5,684378
13,684379
1,684381
9,684382
0,684384
0,684385
5,684385
13,684386
1,684388
9,684389
1,684389
5,684392
5,684393
13,684393
9,684396
9,684397
13,684400
13,684401
13,684436
12,684440
8,684444
4,684448
0,684452
13,684458
13,684459
13,684460
13,684461
12,684462
12,684463
12,684464
13,684465
12,684465
8,684466
8,684467
8,684468
12,684469
8,684469
4,684470
4,684471
4,684472
8,684473
4,684473
0,684474
0,684475
0,684476
4,684477
0,684477
0,684481
0,684532
1,684536
0,684539
2,684540
1,684543
6,684544
0,684546
2,684547
10,684548
1,684550
6,684551
14,684552
0,684553
2,684554
10,684555
1,684557
6,684558
14,684559
0,684560
0,684561
2,684561
10,684562
1,684564
6,684565
1,684565
14,684566
2,684568
2,684569
10,684569
6,684572
14,684573
6,684573
10,684576
10,684577
14,684580
14,684581
14,684616
13,684620
12,684624
8,684628
4,684632
0,684636
14,684638
14,684639
14,684640
14,684641
13,684642
13,684643
13,684644
14,684645
13,684645
12,684646
12,684647
12,684648
13,684649
12,684649
8,684650
8,684651
8,684652
12,684653
8,684653
4,684654
4,684655
4,684656
8,684657
4,684657
0,684658
0,684659
0,684660
4,684661
0,684661
0,684665
0,684712
1,684716
0,684719
2,684720
1,684723
3,684724
0,684726
2,684727
7,684728
1,684730
3,684731
11,684732
0,684733
2,684734
7,684735
15,684736
1,684737
3,684738
11,684739
0,684740
0,684741
2,684741
7,684742
15,684743
1,684744
3,684745
1,684745
11,684746
2,684748
2,684749
7,684749
15,684750
3,684752
11,684753
3,684753
7,684756
7,684757
15,684757
11,684760
11,684761
15,684764
15,684765
15,684800
14,684804
13,684808
12,684812
8,684816
4,684820
15,684822
15,684823
0,684824
15,684824
15,684825
14,684826
14,684827
14,684828
15,684829
14,684829
13,684830
13,684831
13,684832
14,684833
13,684833
12,684834
12,684835
12,684836
13,684837
12,684837
8,684838
8,684839
8,684840
12,684841
8,684841
4,684842
4,684843
4,684844
8,684845
4,684845
0,684846
0,684847
0,684848
4,684849
0,684849
0,684853
0,685008
1,685012
0,685015
1,685019
0,685022
1,685026
0,685029
1,685033
0,685036
0,685037
1,685040
1,685041
1,685076
0,685080
1,685098
1,685099
1,685100
1,685101
0,685102
0,685103
0,685104
1,685105
0,685105
0,685109
0,685164
1,685168
0,685171
5,685172
1,685175
9,685176
0,685178
5,685179
13,685180
1,685182
9,685183
0,685185
5,685186
13,685187
1,685189
9,685190
0,685192
0,685193
5,685193
13,685194
1,685196
9,685197
1,685197
5,685200
5,685201
13,685201
9,685204
9,685205
13,685208
13,685209
13,685244
12,685248
8,685252
4,685256
0,685260
13,685266
13,685267
13,685268
13,685269
12,685270
12,685271
12,685272
13,685273
12,685273
8,685274
8,685275
8,685276
12,685277
8,685277
4,685278
4,685279
4,685280
8,685281
4,685281
0,685282
0,685283
0,685284
4,685285
0,685285
0,685289
0,685302
1,685306
0,685309
2,685310
1,685313
0,685316
2,685317
1,685320
0,685323
2,685324
1,685327
0,685330
0,685331
2,685331
1,685334
1,685335
2,685338
2,685339
2,685376
1,685380
0,685384
2,685398
2,685399
2,685400
2,685401
1,685402
1,685403
1,685404
2,685405
1,685405
0,685406
0,685407
0,685408
1,685409
0,685409
0,685413
0,685446
1,685450
0,685453
2,685454
1,685457
6,685458
0,685460
2,685461
10,685462
1,685464
6,685465
14,685466
0,685467
2,685468
10,685469
1,685471
6,685472
14,685473
0,685474
0,685475
2,685475
10,685476
1,685478
6,685479
1,685479
14,685480
2,685482
2,685483
10,685483
6,685486
14,685487
6,685487
10,685490
10,685491
14,685494
14,685495
14,685532
13,685536
12,685540
8,685544
4,685548
0,685552
14,685554
14,685555
14,685556
14,685557
13,685558
13,685559
13,685560
14,685561
13,685561
12,685562
12,685563
12,685564
13,685565
12,685565
8,685566
8,685567
8,685568
12,685569
8,685569
4,685570
4,685571
4,685572
8,685573
4,685573
0,685574
0,685575
0,685576
4,685577
0,685577
0,685581
0,685614
1,685618
0,685621
2,685622
1,685625
3,685626
0,685628
2,685629
1,685632
3,685633
0,685635
2,685636
1,685639
3,685640
0,685642
0,685643
2,685643
1,685646
3,685647
1,685647
2,685650
2,685651
3,685654
3,685655
3,685690
2,685694
1,685698
0,685702
3,685712
3,685713
3,685714
3,685715
2,685716
2,685717
2,685718
3,685719
2,685719
1,685720
1,685721
1,685722
2,685723
1,685723
0,685724
0,685725
0,685726
1,685727
0,685727
0,685731
0,685786
4,685790
0,685793
4,685797
0,685800
4,685804
0,685807
4,685811
0,685814
0,685815
4,685818
4,685819
4,685854
0,685858
4,685876
4,685877
4,685878
4,685879
0,685880
0,685881
0,685882
4,685883
0,685883
0,685887
0,686594
1,686598
0,686601
5,686602
1,686605
0,686608
5,686609
1,686612
0,686615
5,686616
1,686619
0,686622
0,686623
5,686623
1,686626
1,686627
5,686630
5,686631
5,686666
4,686670
0,686674
5,686688
5,686689
5,686690
5,686691
4,686692
4,686693
4,686694
5,686695
4,686695
0,686696
0,686697
0,686698
4,686699
0,686699
0,686703
0,686760
1,686764
0,686767
2,686768
1,686771
6,686772
0,686774
2,686775
1,686778
6,686779
0,686781
2,686782
1,686785
6,686786
0,686788
0,686789
2,686789
1,686792
6,686793
1,686793
2,686796
2,686797
6,686800
6,686801
6,686836
5,686840
4,686844
0,686848
6,686858
6,686859
6,686860
6,686861
5,686862
5,686863
5,686864
6,686865
5,686865
4,686866
4,686867
4,686868
5,686869
4,686869
0,686870
0,686871
0,686872
4,686873
0,686873
0,686877
0,686902
1,686906
0,686909
2,686910
1,686913
6,686914
0,686916
2,686917
10,686918
1,686920
6,686921
14,686922
0,686923
2,686924
10,686925
1,686927
6,686928
14,686929
0,686930
0,686931
2,686931
10,686932
1,686934
6,686935
1,686935
14,686936
2,686938
2,686939
10,686939
6,686942
14,686943
6,686943
10,686946
10,686947
14,686950
14,686951
14,686990
13,686994
12,686998
8,687002
4,687006
0,687010
14,687012
14,687013
14,687014
14,687015
13,687016
13,687017
13,687018
14,687019
13,687019
12,687020
12,687021
12,687022
13,687023
12,687023
8,687024
8,687025
8,687026
12,687027
8,687027
4,687028
4,687029
4,687030
8,687031
4,687031
0,687032
0,687033
0,687034
4,687035
0,687035
0,687039
0,687082
1,687086
0,687089
2,687090
1,687093
3,687094
0,687096
2,687097
7,687098
1,687100
3,687101
0,687103
2,687104
7,687105
1,687107
3,687108
0,687110
0,687111
2,687111
7,687112
1,687114
3,687115
1,687115
2,687118
2,687119
7,687119
3,687122
3,687123
7,687126
7,687127
7,687162
6,687166
5,687170
4,687174
0,687178
7,687184
7,687185
7,687186
7,687187
6,687188
6,687189
6,687190
7,687191
6,687191
5,687192
5,687193
5,687194
6,687195
5,687195
4,687196
4,687197
4,687198
5,687199
4,687199
0,687200
0,687201
0,687202
4,687203
0,687203
0,687207
0,687260
4,687264
0,687267
8,687268
4,687271
0,687274
8,687275
4,687278
0,687281
8,687282
4,687285
0,687288
0,687289
8,687289
4,687292
4,687293
8,687296
8,687297
8,687332
4,687336
0,687340
8,687354
8,687355
8,687356
8,687357
4,687358
4,687359
4,687360
8,687361
4,687361
0,687362
0,687363
0,687364
4,687365
0,687365
0,687369
0,687414
1,687418
0,687421
2,687422
1,687425
3,687426
0,687428
2,687429
1,687432
3,687433
0,687435
2,687436
1,687439
3,687440
0,687442
0,687443
2,687443
1,687446
3,687447
1,687447
2,687450
2,687451
3,687454
3,687455
3,687490
2,687494
1,687498
0,687502
3,687512
3,687513
3,687514
3,687515
2,687516
2,687517
2,687518
3,687519
2,687519
1,687520
1,687521
1,687522
2,687523
1,687523
0,687524
0,687525
0,687526
1,687527
0,687527
0,687531
0,687702
1,687706
0,687709
5,687710
1,687713
0,687716
5,687717
1,687720
0,687723
5,687724
1,687727
0,687730
0,687731
5,687731
1,687734
1,687735
5,687738
5,687739
5,687776
4,687780
0,687784
5,687798
5,687799
5,687800
5,687801
4,687802
4,687803
4,687804
5,687805
4,687805
0,687806
0,687807
0,687808
4,687809
0,687809
0,687813
0,687864
1,687868
0,687871
2,687872
1,687875
6,687876
0,687878
2,687879
1,687882
6,687883
0,687885
2,687886
1,687889
6,687890
0,687892
0,687893
2,687893
1,687896
6,687897
1,687897
2,687900
2,687901
6,687904
6,687905
6,687940
5,687944
4,687948
0,687952
6,687962
6,687963
6,687964
6,687965
5,687966
5,687967
5,687968
6,687969
5,687969
4,687970
4,687971
4,687972
5,687973
4,687973
0,687974
0,687975
0,687976
4,687977
0,687977
0,687981
0,688036
1,688040
0,688043
2,688044
1,688047
3,688048
0,688050
2,688051
7,688052
1,688054
3,688055
0,688057
2,688058
7,688059
1,688061
3,688062
0,688064
0,688065
2,688065
7,688066
1,688068
3,688069
1,688069
2,688072
2,688073
7,688073
3,688076
3,688077
7,688080
7,688081
7,688116
6,688120
5,688124
4,688128
0,688132
7,688138
7,688139
7,688140
7,688141
6,688142
6,688143
6,688144
7,688145
6,688145
5,688146
5,688147
5,688148
6,688149
5,688149
4,688150
4,688151
4,688152
5,688153
4,688153
0,688154
0,688155
0,688156
4,688157
0,688157
0,688161
0,688212
4,688216
0,688219
8,688220
4,688223
0,688226
8,688227
4,688230
0,688233
8,688234
4,688237
0,688240
0,688241
8,688241
4,688244
4,688245
8,688248
8,688249
8,688284
4,688288
0,688292
8,688306
8,688307
8,688308
8,688309
4,688310
4,688311
4,688312
8,688313
4,688313
0,688314
0,688315
0,688316
4,688317
0,688317
0,688321
0,688370
1,688374
0,688377
5,688378
1,688381
9,688382
0,688384
5,688385
1,688388
9,688389
0,688391
5,688392
1,688395
9,688396
0,688398
0,688399
5,688399
1,688402
9,688403
1,688403
5,688406
5,688407
9,688410
9,688411
9,688446
8,688450
4,688454
0,688458
9,688468
9,688469
9,688470
9,688471
8,688472
8,688473
8,688474
9,688475
8,688475
4,688476
4,688477
4,688478
8,688479
4,688479
0,688480
0,688481
0,688482
4,688483
0,688483
0,688487
0,688580
1,688584
0,688587
1,688591
0,688594
1,688598
0,688601
1,688605
0,688608
0,688609
1,688612
1,688613
1,688648
0,688652
1,688670
1,688671
1,688672
1,688673
0,688674
0,688675
0,688676
1,688677
0,688677
0,688681
0,690096
1,690100
0,690103
5,690104
1,690107
0,690110
5,690111
1,690114
0,690117
5,690118
1,690121
0,690124
0,690125
5,690125
1,690128
1,690129
5,690132
5,690133
5,690168
4,690172
0,690176
5,690190
5,690191
5,690192
5,690193
4,690194
4,690195
4,690196
5,690197
4,690197
0,690198
0,690199
0,690200
4,690201
0,690201
0,690205
0,690222
1,690226
0,690229
2,690230
1,690233
3,690234
0,690236
2,690237
7,690238
1,690240
3,690241
11,690242
0,690243
2,690244
7,690245
1,690247
3,690248
11,690249
0,690250
0,690251
2,690251
7,690252
1,690254
3,690255
1,690255
11,690256
2,690258
2,690259
7,690259
3,690262
11,690263
3,690263
7,690266
7,690267
11,690270
11,690271
11,690306
10,690310
9,690314
8,690318
4,690322
0,690326
11,690328
11,690329
11,690330
11,690331
10,690332
