time_intervals,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,target
3014900,12,6,6,0,6,0,4,0,6,0,0,0,0,0,0,0,1
3015000,7,0,0,0,6,6,8,0,0,0,0,0,0,0,0,0,1
3015100,6,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3015200,11,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1
3015300,7,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1
3015400,6,5,6,0,1,5,12,0,0,0,0,0,0,0,0,0,1
3015500,11,6,6,6,5,1,0,6,0,0,0,0,0,0,0,0,1
3015600,6,0,0,0,6,6,6,6,0,0,0,0,0,0,0,0,1
3015700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3015800,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3015900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3016000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3016100,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3016200,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1
3016300,6,6,0,0,1,6,0,0,1,6,0,0,1,9,0,0,1
3016400,11,6,6,6,5,0,0,6,5,0,0,6,5,3,0,6,1
3016500,8,0,0,0,6,0,0,0,6,0,0,0,6,6,6,6,1
3016600,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3016700,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3016800,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3016900,6,6,6,0,0,0,6,0,0,0,6,0,0,1,7,0,1
3017000,6,0,0,0,6,0,0,0,6,0,0,0,6,5,5,0,1
3017100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3017200,5,6,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1
3017300,6,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1
3017400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3017500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3017600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3017700,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3017800,4,3,3,3,0,0,0,2,0,0,0,0,0,0,0,0,1
3017900,6,2,2,3,6,6,6,10,0,0,0,0,0,0,0,0,1
3018000,4,4,3,2,0,0,0,2,0,0,0,0,0,0,0,0,1
3018100,8,2,3,4,6,6,6,10,0,0,0,0,0,0,0,0,1
3018200,6,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1
3018300,6,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1
3018400,6,6,6,6,0,0,0,6,0,0,0,6,0,0,0,6,1
3018500,6,0,0,0,6,0,0,0,6,0,0,0,6,6,6,6,1
3018600,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1
3018700,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1
3018800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3018900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3019000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3019100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3019200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3019300,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3019400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3019500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3019600,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3019700,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3019800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3019900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3020000,5,8,9,10,0,0,0,0,0,0,0,0,0,0,0,0,1
3020100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3020200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3020300,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3020400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3020500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3020600,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3020700,4,5,6,7,0,0,0,0,0,0,0,0,0,0,0,0,1
3020800,6,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1
3020900,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3021000,9,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3021100,6,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3021200,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3021300,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1
3021400,12,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,1
3021500,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1
3021600,6,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1
3021700,7,1,0,0,6,6,0,0,0,0,0,0,0,0,0,0,1
3021800,6,6,11,12,0,0,0,0,0,0,0,0,0,0,0,0,1
3021900,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3022000,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3022100,11,11,11,4,0,0,0,0,0,0,0,0,0,0,0,0,1
3022200,6,6,6,8,0,0,0,0,0,0,0,0,0,0,0,0,1
3022300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3022400,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3022500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3022600,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3022700,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3022800,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3022900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3023000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3023100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3023200,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3023300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3023400,8,9,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1
3023500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3023600,5,6,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1
3023700,6,6,6,8,0,0,0,0,0,0,0,0,0,0,0,0,1
3023800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3023900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3024000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3024100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3024200,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3024300,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3024400,10,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,1
3024500,5,0,0,0,7,0,0,0,9,0,0,0,0,0,0,0,1
3024600,10,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1
3024700,8,2,0,0,5,2,0,0,0,0,0,0,0,0,0,0,1
3024800,9,4,0,0,6,10,0,0,0,0,0,0,0,0,0,0,1
3024900,6,6,4,0,0,0,4,0,0,0,0,0,0,0,0,0,1
3025000,6,0,2,0,6,6,8,0,0,0,0,0,0,0,0,0,1
3025100,6,6,6,6,0,0,0,6,0,0,0,0,0,0,0,0,1
3025200,6,0,0,0,6,6,6,6,0,0,0,0,0,0,0,0,1
3025300,6,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,1
3025400,12,4,0,0,6,4,0,0,6,0,0,0,0,0,0,0,1
3025500,6,2,0,0,6,8,0,0,0,0,0,0,0,0,0,0,1
3025600,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3025700,12,12,6,0,0,6,0,0,0,4,0,0,0,4,0,0,1
3025800,7,0,0,0,6,0,0,0,6,2,0,0,6,8,0,0,1
3025900,6,6,6,0,1,1,11,0,0,0,0,0,0,0,0,0,1
3026000,11,0,0,0,11,5,1,0,6,0,0,0,6,0,0,0,1
3026100,7,0,0,0,6,0,0,0,6,0,0,0,6,0,0,0,1
3026200,6,6,6,6,1,1,1,9,0,0,0,0,0,0,0,0,1
3026300,11,6,6,6,5,5,5,9,0,0,0,6,0,0,0,6,1
3026400,6,0,0,0,6,0,0,0,6,0,0,0,6,6,6,6,1
3026500,7,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,1
3026600,11,6,6,0,5,0,6,0,5,0,0,0,0,0,0,0,1
3026700,10,3,3,2,6,6,6,2,0,0,0,0,0,0,0,0,1
3026800,7,3,3,4,6,6,6,10,0,0,0,0,0,0,0,0,1
3026900,7,0,0,0,6,0,0,0,6,0,0,0,6,0,0,0,1
3027000,7,0,0,0,7,0,0,0,6,0,0,0,6,0,0,0,1
3027100,10,0,0,0,11,0,0,0,12,0,0,0,0,0,0,0,1
3027200,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1
3027300,12,6,0,0,5,6,0,0,0,4,0,0,0,0,0,0,1
3027400,6,0,0,0,6,0,0,0,6,8,0,0,0,0,0,0,1
3027500,6,6,6,0,1,0,6,0,1,1,7,0,0,0,0,0,1
3027600,6,0,0,0,5,0,0,0,5,5,5,0,0,0,0,0,1
3027700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3027800,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3027900,5,5,6,6,0,0,0,6,0,0,0,0,0,0,0,0,1
3028000,6,0,0,0,6,6,6,6,0,0,0,0,0,0,0,0,1
3028100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3028200,5,6,6,6,0,0,0,6,0,0,0,6,0,0,0,0,1
3028300,10,3,0,0,6,3,0,0,6,8,6,6,0,2,0,0,1
3028400,7,3,0,0,6,3,0,0,6,4,0,0,6,10,0,0,1
3028500,7,6,6,0,0,0,6,0,0,0,6,0,0,0,7,0,1
3028600,9,2,0,0,6,0,0,0,6,0,0,0,6,6,5,0,1
3028700,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3028800,7,6,0,0,1,7,0,0,0,0,0,0,0,0,0,0,1
3028900,11,6,6,6,5,5,0,6,0,0,0,6,0,0,0,6,1
3029000,7,0,0,0,6,0,0,0,6,0,0,0,6,6,6,6,1
3029100,5,6,6,6,1,0,0,6,1,1,1,7,0,0,0,0,1
3029200,12,0,0,0,5,0,0,0,5,5,5,5,0,0,0,0,1
3029300,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3029400,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3029500,11,9,6,0,0,0,6,0,0,0,6,0,0,0,0,0,1
3029600,7,0,0,0,6,0,0,0,6,6,6,0,0,0,0,0,1
3029700,8,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3029800,9,7,6,0,0,0,6,0,0,0,0,0,0,0,0,0,1
3029900,9,2,2,1,6,6,6,0,0,0,0,0,0,0,0,0,1
3030000,8,10,10,11,0,0,0,0,0,0,0,0,0,0,0,0,1
3030100,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1
3030200,12,11,11,5,0,0,6,0,0,0,6,0,0,0,0,0,1
3030300,9,2,2,1,6,0,0,0,6,6,6,0,0,0,0,0,1
3030400,4,4,4,5,1,0,0,6,1,3,5,12,0,0,0,0,1
3030500,11,0,0,0,11,0,0,0,11,3,1,0,6,0,0,0,1
3030600,6,0,0,0,6,0,0,0,6,0,0,0,6,0,0,0,1
3030700,4,4,3,3,0,0,0,2,0,0,0,2,0,0,0,0,1
3030800,5,2,3,3,5,0,0,4,6,6,6,10,0,0,0,0,1
3030900,9,0,0,0,7,0,0,0,6,0,0,0,6,0,0,0,1
3031000,10,4,3,3,6,0,0,2,6,0,0,0,6,0,0,0,1
3031100,8,2,3,3,6,6,6,10,0,0,0,0,0,0,0,0,1
3031200,7,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,1
3031300,11,6,6,6,5,0,0,6,5,0,0,0,0,0,0,0,1
3031400,10,3,2,2,6,6,6,7,0,0,0,1,0,0,0,0,1
3031500,3,3,4,4,1,0,0,5,1,0,0,5,1,5,6,12,1
3031600,11,0,0,0,11,0,0,0,11,0,0,0,5,1,0,0,1
3031700,8,2,0,0,6,1,0,0,6,0,0,0,0,0,0,0,1
3031800,7,4,0,0,5,5,0,0,6,12,0,0,0,0,0,0,1
3031900,9,6,6,6,1,0,0,6,0,0,0,6,0,0,0,6,1
3032000,8,0,0,0,8,0,0,0,6,0,0,0,6,6,6,6,1
3032100,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1
3032200,7,6,0,0,1,7,0,0,0,0,0,0,0,0,0,0,1
3032300,11,6,0,0,5,5,0,0,0,0,0,0,0,0,0,0,1
3032400,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3032500,5,5,6,0,3,5,12,0,0,0,0,0,0,0,0,0,1
3032600,11,0,0,0,9,1,0,0,6,0,0,0,6,0,0,0,1
3032700,12,6,0,0,6,4,0,0,6,4,0,0,6,0,0,0,1
3032800,7,1,0,0,6,2,0,0,6,8,0,0,0,0,0,0,1
3032900,6,5,6,0,1,0,6,0,1,1,11,0,0,0,0,0,1
3033000,11,6,6,0,5,0,6,0,5,5,5,0,0,0,0,0,1
3033100,6,0,0,0,6,0,0,0,6,6,8,0,0,0,0,0,1
3033200,6,6,6,6,0,0,0,6,1,1,1,7,0,0,0,0,1
3033300,12,6,0,0,6,6,0,0,5,11,5,5,0,6,0,0,1
3033400,6,0,0,0,6,0,0,0,6,0,0,0,6,6,0,0,1
3033500,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1
3033600,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1
3033700,6,6,6,6,0,0,0,6,0,0,0,6,0,0,0,0,1
3033800,12,6,4,0,6,0,0,0,6,6,6,6,0,0,0,0,1
3033900,6,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3034000,6,6,6,6,0,0,0,6,1,1,1,7,0,0,0,0,1
3034100,8,1,0,0,6,0,0,0,5,5,5,5,0,0,0,0,1
3034200,5,5,6,6,1,1,3,11,0,0,0,0,0,0,0,0,1
3034300,11,0,0,0,11,5,3,1,6,0,0,0,0,0,0,0,1
3034400,6,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,1
3034500,6,6,0,0,0,6,0,0,0,7,0,0,0,0,0,0,1
3034600,10,4,3,3,6,0,0,2,6,5,0,0,0,0,0,0,1
3034700,8,2,3,3,6,6,6,10,0,0,0,0,0,0,0,0,1
3034800,6,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,1
3034900,9,2,0,0,6,2,0,0,6,1,0,0,0,0,0,0,1
3035000,8,4,0,0,6,4,0,0,6,11,0,0,0,0,0,0,1
3035100,7,6,6,0,0,0,6,0,0,0,6,0,0,0,0,0,1
3035200,12,6,4,4,6,0,0,3,6,6,6,2,0,0,0,0,1
3035300,6,0,2,2,6,0,0,3,6,6,6,10,0,0,0,0,1
3035400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3035500,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3035600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3035700,5,6,6,0,0,1,7,0,0,0,0,0,0,0,0,0,1
3035800,6,0,0,0,6,5,5,0,0,0,0,0,0,0,0,0,1
3035900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3036000,6,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,1
3036100,8,2,0,0,5,2,0,0,5,1,0,0,0,0,0,0,1
3036200,9,4,0,0,6,4,0,0,6,11,0,0,0,0,0,0,1
3036300,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1
3036400,11,6,6,0,5,0,6,0,0,0,6,0,0,0,0,0,1
3036500,7,0,0,0,7,0,0,0,6,6,6,0,0,0,0,0,1
3036600,6,0,0,0,6,0,0,0,7,0,0,0,7,0,0,0,1
3036700,11,6,0,0,5,6,0,0,5,6,0,0,5,6,0,0,1
3036800,10,3,3,0,6,0,2,0,6,0,2,0,6,6,1,0,1
3036900,3,3,3,0,3,0,4,0,5,0,4,0,6,6,11,0,1
3037000,5,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1
3037100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3037200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3037300,5,5,6,6,0,0,0,6,0,0,0,6,0,0,0,6,1
3037400,6,0,0,0,6,0,0,0,6,0,0,0,6,6,6,6,1
3037500,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3037600,10,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3037700,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3037800,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1
3037900,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1
3038000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3038100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3038200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3038300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3038400,2,3,2,2,0,0,0,2,0,0,0,1,0,0,0,0,1
3038500,3,2,3,4,5,0,0,4,6,6,6,11,0,0,0,0,1
3038600,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3038700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3038800,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3038900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3039000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3039100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3039200,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3039300,4,4,5,3,0,0,0,4,0,0,0,3,0,0,0,0,1
3039400,6,0,0,2,6,0,0,2,6,6,6,9,0,0,0,0,1
3039500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3039600,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3039700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3039800,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3039900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3040000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3040100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3040200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3040300,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3040400,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3040500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3040600,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3040700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3040800,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3040900,2,3,3,4,0,0,0,5,0,0,0,3,0,0,0,0,1
3041000,1,0,0,0,3,0,0,0,5,6,6,8,0,0,0,0,1
3041100,5,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1
3041200,6,6,6,0,0,0,6,0,0,0,6,0,0,0,6,0,1
3041300,6,0,0,0,6,0,0,0,6,0,0,0,6,6,6,0,1
3041400,6,6,6,6,0,0,0,6,0,0,0,6,0,0,0,6,1
3041500,10,4,0,0,6,0,0,0,6,0,0,0,6,6,6,6,1
3041600,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3041700,6,6,0,0,0,6,0,0,0,4,0,0,0,4,0,0,1
3041800,6,0,0,0,6,0,0,0,6,2,0,0,6,8,0,0,1
3041900,6,0,0,0,6,0,0,0,6,0,0,0,6,0,0,0,1
3042000,12,4,4,0,6,0,0,0,6,0,0,0,6,0,0,0,1
3042100,6,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3042200,6,6,6,0,0,0,6,0,0,0,6,0,0,1,7,0,1
3042300,10,4,3,2,6,0,0,0,6,0,0,0,6,5,5,0,1
3042400,8,8,9,10,0,0,0,0,0,0,0,0,0,0,0,0,1
3042500,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1
3042600,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1
3042700,6,6,0,0,1,7,0,0,0,0,0,0,0,0,0,0,1
3042800,10,0,0,0,8,5,0,0,2,0,0,0,2,0,0,0,1
3042900,8,0,0,0,9,0,0,0,10,0,0,0,10,0,0,0,1
3043000,6,6,0,0,1,6,0,0,1,6,0,0,1,7,0,0,1
3043100,10,4,3,0,5,0,2,0,5,0,0,0,5,5,0,0,1
3043200,8,2,3,0,6,6,10,0,0,0,0,0,0,0,0,0,1
3043300,6,6,6,0,0,0,6,0,0,0,0,0,0,0,0,0,1
3043400,8,1,1,0,6,6,6,0,0,0,0,0,0,0,0,0,1
3043500,5,5,5,6,1,1,5,12,0,0,0,0,0,0,0,0,1
3043600,11,6,6,0,5,5,7,0,0,0,0,0,0,0,0,0,1
3043700,7,1,0,0,6,6,6,0,0,0,0,0,0,0,0,0,1
3043800,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3043900,11,5,0,0,6,0,0,0,6,0,0,0,6,0,0,0,1
3044000,12,0,0,0,12,0,0,0,12,0,0,0,6,0,0,0,1
3044100,9,3,2,0,6,0,2,0,6,0,0,0,0,0,0,0,1
3044200,9,3,4,0,6,6,10,0,0,0,0,0,0,0,0,0,1
3044300,7,6,0,0,1,7,0,0,0,0,0,0,0,0,0,0,1
3044400,11,0,0,0,11,5,0,0,6,0,0,0,6,0,0,0,1
3044500,9,0,0,0,8,0,0,0,6,0,0,0,6,0,0,0,1
3044600,9,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1
3044700,6,6,6,0,0,0,6,0,0,0,6,0,0,1,7,0,1
3044800,12,6,4,4,6,0,0,0,6,0,0,0,6,5,5,0,1
3044900,8,7,8,8,0,0,0,0,0,0,0,0,0,0,0,0,1
3045000,5,5,0,0,1,6,0,0,1,6,0,0,1,9,0,0,1
3045100,11,6,6,4,5,0,0,0,5,0,0,0,5,3,0,0,1
3045200,7,6,6,8,1,0,0,0,0,0,0,0,0,0,0,0,1
3045300,6,0,0,0,6,0,0,0,11,0,0,0,12,0,0,0,1
3045400,11,0,0,0,11,0,0,0,5,0,0,0,0,0,0,0,1
3045500,6,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,1
3045600,7,6,0,0,1,6,0,0,1,7,0,0,0,0,0,0,1
3045700,11,6,0,0,5,6,0,0,5,11,0,0,0,6,0,0,1
3045800,6,0,0,0,6,0,0,0,6,0,0,0,6,6,0,0,1
3045900,6,6,6,0,0,0,6,0,0,0,6,0,0,0,6,0,1
3046000,9,2,2,1,6,0,0,0,6,0,0,0,6,6,6,0,1
3046100,4,4,4,5,1,0,0,6,1,0,0,6,1,1,3,11,1
3046200,11,6,6,0,5,0,6,0,5,0,0,0,5,5,3,1,1
3046300,6,0,0,0,6,6,6,0,0,0,0,0,0,0,0,0,1
3046400,6,6,6,6,0,0,0,6,0,0,0,0,0,0,0,0,1
3046500,6,0,0,0,6,6,6,6,0,0,0,0,0,0,0,0,1
3046600,6,6,6,6,0,0,0,6,0,0,0,6,0,0,0,0,1
3046700,10,0,0,0,10,0,0,0,9,6,6,6,2,0,0,0,1
3046800,8,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,1
3046900,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3047000,8,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1
3047100,11,6,0,0,5,6,0,0,0,0,0,0,0,0,0,0,1
3047200,9,2,2,0,6,6,0,0,0,0,0,0,0,0,0,0,1
3047300,9,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3047400,6,6,0,0,0,6,0,0,1,6,0,0,1,7,0,0,1
3047500,7,0,0,0,6,0,0,0,5,0,0,0,5,5,0,0,1
3047600,5,6,6,0,1,0,6,0,1,0,6,0,1,1,7,0,1
3047700,12,6,6,6,5,0,0,0,5,0,0,0,5,5,5,0,1
3047800,9,9,8,8,0,0,0,0,0,0,0,0,0,0,0,0,1
3047900,9,9,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1
3048000,6,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3048100,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3048200,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3048300,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3048400,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3048500,6,6,6,6,0,0,0,6,0,0,0,6,0,0,0,4,1
3048600,6,0,0,0,6,0,0,0,6,0,0,0,6,6,6,8,1
3048700,6,6,0,0,0,6,0,0,0,4,0,0,0,4,0,0,1
3048800,6,0,0,0,6,0,0,0,6,2,0,0,6,8,0,0,1
3048900,6,6,6,6,0,0,0,6,0,0,0,6,0,0,0,0,1
3049000,6,0,0,0,6,0,0,0,6,6,6,6,0,0,0,0,1
3049100,6,6,0,0,1,6,0,0,1,6,0,0,1,7,0,0,1
3049200,12,6,4,4,5,0,0,3,5,0,0,2,5,5,0,2,1
3049300,1,0,2,2,5,0,0,3,6,0,0,4,6,6,6,10,1
3049400,12,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3049500,9,8,3,0,0,0,2,0,0,0,2,0,0,0,1,0,1
3049600,3,3,3,0,3,0,4,0,5,0,4,0,6,6,11,0,1
3049700,11,6,6,6,3,0,0,6,1,0,0,6,0,0,0,0,1
3049800,7,0,0,0,7,0,0,0,6,6,6,6,0,0,0,0,1
3049900,10,0,0,0,11,0,0,0,12,0,0,0,0,0,0,0,1
3050000,7,6,0,0,0,6,0,0,1,7,0,0,0,0,0,0,1
3050100,12,6,6,0,6,0,6,0,5,5,6,0,0,0,0,0,1
3050200,6,0,0,0,6,0,0,0,6,6,6,0,0,0,0,0,1
3050300,6,6,6,6,0,0,0,6,0,0,0,6,0,0,0,6,1
3050400,7,0,0,0,6,0,0,0,6,0,0,0,6,6,6,6,1
3050500,11,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1
3050600,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1
3050700,11,6,0,0,5,6,0,0,0,0,0,0,0,0,0,0,1
3050800,12,0,0,0,10,6,0,0,4,0,0,0,0,0,0,0,1
3050900,6,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,1
3051000,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1
3051100,11,9,9,5,0,0,3,0,0,0,3,0,0,0,0,0,1
3051200,6,2,2,0,6,0,3,0,6,6,9,0,0,0,0,0,1
3051300,6,6,6,6,0,0,0,6,0,0,0,6,0,0,0,0,1
3051400,9,2,2,1,6,0,0,0,6,6,6,6,0,0,0,0,1
