Time,Router
2946968,3
2946972,2
2946976,1
2946980,0
2946990,3
2946991,3
2946992,3
2946993,3
2946994,2
2946995,2
2946996,2
2946997,3
2946997,2
2946998,1
2946999,1
2947000,1
2947001,2
2947001,1
2947002,0
2947003,0
2947004,0
2947005,1
2947005,0
2947009,0
2947048,0
2947052,1
2947055,0
2947056,5
2947059,1
2947060,9
2947062,0
2947063,5
2947064,13
2947066,1
2947067,9
2947069,0
2947070,5
2947071,13
2947073,1
2947074,9
2947076,0
2947077,0
2947077,5
2947078,13
2947080,1
2947081,9
2947081,1
2947084,5
2947085,5
2947085,13
2947088,9
2947089,9
2947092,13
2947093,13
2947128,13
2947132,12
2947136,8
2947140,4
2947144,0
2947152,13
2947153,13
2947154,13
2947155,13
2947156,12
2947157,12
2947158,12
2947159,13
2947159,12
2947160,8
2947161,8
2947162,8
2947163,12
2947163,8
2947164,4
2947165,4
2947166,4
2947167,8
2947167,4
2947168,0
2947169,0
2947170,0
2947171,4
2947171,0
2947175,0
2947214,0
2947218,1
2947221,0
2947222,2
2947225,1
2947226,3
2947228,0
2947229,2
2947230,7
2947232,1
2947233,3
2947235,0
2947236,2
2947237,7
2947239,1
2947240,3
2947242,0
2947243,0
2947243,2
2947244,7
2947246,1
2947247,3
2947247,1
2947250,2
2947251,2
2947251,7
2947254,3
2947255,3
2947258,7
2947259,7
2947294,7
2947298,6
2947302,5
2947306,4
2947310,0
2947316,7
2947317,7
2947318,7
2947319,7
2947320,6
2947321,6
2947322,6
2947323,7
2947323,6
2947324,5
2947325,5
2947326,5
2947327,6
2947327,5
2947328,4
2947329,4
2947330,4
2947331,5
2947331,4
2947332,0
2947333,0
2947334,0
2947335,4
2947335,0
2947339,0
2947378,0
2947382,1
2947385,0
2947389,1
2947392,0
2947396,1
2947399,0
2947403,1
2947406,0
2947407,0
2947410,1
2947411,1
2947446,1
2947450,0
2947468,1
2947469,1
2947470,1
2947471,1
2947472,0
2947473,0
2947474,0
2947475,1
2947475,0
2947479,0
2947518,0
2947522,1
2947525,0
2947526,2
2947529,1
2947530,3
2947532,0
2947533,2
2947534,7
2947536,1
2947537,3
2947538,11
2947539,0
2947540,2
2947541,7
2947543,1
2947544,3
2947545,11
2947546,0
2947547,0
2947547,2
2947548,7
2947550,1
2947551,3
2947551,1
2947552,11
2947554,2
2947555,2
2947555,7
2947558,3
2947559,11
2947559,3
2947562,7
2947563,7
2947566,11
2947567,11
2947602,11
2947606,10
2947610,9
2947614,8
2947618,4
2947622,0
2947624,11
2947625,11
2947626,11
2947627,11
2947628,10
2947629,10
2947630,10
2947631,11
2947631,10
2947632,9
2947633,9
2947634,9
2947635,10
2947635,9
2947636,8
2947637,8
2947638,8
2947639,9
2947639,8
2947640,4
2947641,4
2947642,4
2947643,8
2947643,4
2947644,0
2947645,0
2947646,0
2947647,4
2947647,0
2947651,0
2947690,0
2947694,1
2947697,0
2947698,5
2947701,1
2947704,0
2947705,5
2947708,1
2947711,0
2947712,5
2947715,1
2947718,0
2947719,0
2947719,5
2947722,1
2947723,1
2947726,5
2947727,5
2947762,5
2947766,4
2947770,0
2947784,5
2947785,5
2947786,5
2947787,5
2947788,4
2947789,4
2947790,4
2947791,5
2947791,4
2947792,0
2947793,0
2947794,0
2947795,4
2947795,0
2947799,0
2947838,0
2947842,1
2947845,0
2947846,2
2947849,1
2947850,3
2947852,0
2947853,2
2947854,7
2947856,1
2947857,3
2947858,11
2947859,0
2947860,2
2947861,7
2947862,15
2947863,1
2947864,3
2947865,11
2947866,0
2947867,0
2947867,2
2947868,7
2947869,15
2947870,1
2947871,3
2947871,1
2947872,11
2947874,2
2947875,2
2947875,7
2947876,15
2947878,3
2947879,11
2947879,3
2947882,7
2947883,7
2947883,15
2947886,11
2947887,11
2947890,15
2947891,15
2947926,15
2947930,14
2947934,13
2947938,12
2947942,8
2947946,4
2947950,15
2947950,0
2947951,15
2947952,15
2947953,15
2947954,14
2947955,14
2947956,14
2947957,15
2947957,14
2947958,13
2947959,13
2947960,13
2947961,14
2947961,13
2947962,12
2947963,12
2947964,12
2947965,13
2947965,12
2947966,8
2947967,8
2947968,8
2947969,12
2947969,8
2947970,4
2947971,4
2947972,4
2947973,8
2947973,4
2947974,0
2947975,0
2947976,0
2947977,4
2947977,0
2947981,0
2948020,0
2948024,1
2948027,0
2948028,5
2948031,1
2948032,9
2948034,0
2948035,5
2948038,1
2948039,9
2948041,0
2948042,5
2948045,1
2948046,9
2948048,0
2948049,0
2948049,5
2948052,1
2948053,9
2948053,1
2948056,5
2948057,5
2948060,9
2948061,9
2948096,9
2948100,8
2948104,4
2948108,0
2948118,9
2948119,9
2948120,9
2948121,9
2948122,8
2948123,8
2948124,8
2948125,9
2948125,8
2948126,4
2948127,4
2948128,4
2948129,8
2948129,4
2948130,0
2948131,0
2948132,0
2948133,4
2948133,0
2948137,0
2948168,0
2948172,4
2948175,0
2948176,8
2948179,4
2948180,12
2948182,0
2948183,8
2948186,4
2948187,12
2948189,0
2948190,8
2948193,4
2948194,12
2948196,0
2948197,0
2948197,8
2948200,4
2948201,12
2948201,4
2948204,8
2948205,8
2948208,12
2948209,12
2948244,12
2948248,8
2948252,4
2948256,0
2948266,12
2948267,12
2948268,12
2948269,12
2948270,8
2948271,8
2948272,8
2948273,12
2948273,8
2948274,4
2948275,4
2948276,4
2948277,8
2948277,4
2948278,0
2948279,0
2948280,0
2948281,4
2948281,0
2948285,0
2948302,0
2948306,1
2948309,0
2948310,2
2948313,1
2948314,3
2948316,0
2948317,2
2948320,1
2948321,3
2948323,0
2948324,2
2948327,1
2948328,3
2948330,0
2948331,0
2948331,2
2948334,1
2948335,3
2948335,1
2948338,2
2948339,2
2948342,3
2948343,3
2948378,3
2948382,2
2948386,1
2948390,0
2948400,3
2948401,3
2948402,3
2948403,3
2948404,2
2948405,2
2948406,2
2948407,3
2948407,2
2948408,1
2948409,1
2948410,1
2948411,2
2948411,1
2948412,0
2948413,0
2948414,0
2948415,1
2948415,0
2948419,0
2948458,0
2948462,1
2948465,0
2948466,5
2948469,1
2948470,9
2948472,0
2948473,5
2948474,13
2948476,1
2948477,9
2948479,0
2948480,5
2948481,13
2948483,1
2948484,9
2948486,0
2948487,0
2948487,5
2948488,13
2948490,1
2948491,9
2948491,1
2948494,5
2948495,5
2948495,13
2948498,9
2948499,9
2948502,13
2948503,13
2948538,13
2948542,12
2948546,8
2948550,4
2948554,0
2948560,13
2948561,13
2948562,13
2948563,13
2948564,12
2948565,12
2948566,12
2948567,13
2948567,12
2948568,8
2948569,8
2948570,8
2948571,12
2948571,8
2948572,4
2948573,4
2948574,4
2948575,8
2948575,4
2948576,0
2948577,0
2948578,0
2948579,4
2948579,0
2948583,0
2948622,0
2948626,1
2948629,0
2948630,2
2948633,1
2948634,3
2948636,0
2948637,2
2948638,7
2948640,1
2948641,3
2948643,0
2948644,2
2948645,7
2948647,1
2948648,3
2948650,0
2948651,0
2948651,2
2948652,7
2948654,1
2948655,3
2948655,1
2948658,2
2948659,2
2948659,7
2948662,3
2948663,3
2948666,7
2948667,7
2948702,7
2948706,6
2948710,5
2948714,4
2948718,0
2948724,7
2948725,7
2948726,7
2948727,7
2948728,6
2948729,6
2948730,6
2948731,7
2948731,6
2948732,5
2948733,5
2948734,5
2948735,6
2948735,5
2948736,4
2948737,4
2948738,4
2948739,5
2948739,4
2948740,0
2948741,0
2948742,0
2948743,4
2948743,0
2948747,0
2948786,0
2948790,1
2948793,0
2948797,1
2948800,0
2948804,1
2948807,0
2948811,1
2948814,0
2948815,0
2948818,1
2948819,1
2948854,1
2948858,0
2948876,1
2948877,1
2948878,1
2948879,1
2948880,0
2948881,0
2948882,0
2948883,1
2948883,0
2948887,0
2948918,0
2948922,1
2948925,0
2948926,5
2948929,1
2948930,9
2948932,0
2948933,5
2948934,13
2948936,1
2948937,9
2948939,0
2948940,5
2948941,13
2948943,1
2948944,9
2948946,0
2948947,0
2948947,5
2948948,13
2948950,1
2948951,9
2948951,1
2948954,5
2948955,5
2948955,13
2948958,9
2948959,9
2948962,13
2948963,13
2948998,13
2949002,12
2949006,8
2949010,4
2949014,0
2949020,13
2949021,13
2949022,13
2949023,13
2949024,12
2949025,12
2949026,12
2949027,13
2949027,12
2949028,8
2949029,8
2949030,8
2949031,12
2949031,8
2949032,4
2949033,4
2949034,4
2949035,8
2949035,4
2949036,0
2949037,0
2949038,0
2949039,4
2949039,0
2949043,0
2949060,0
2949064,1
2949067,0
2949068,2
2949071,1
2949072,3
2949074,0
2949075,2
2949076,7
2949078,1
2949079,3
2949080,11
2949081,0
2949082,2
2949083,7
2949085,1
2949086,3
2949087,11
2949088,0
2949089,0
2949089,2
2949090,7
2949092,1
2949093,3
2949093,1
2949094,11
2949096,2
2949097,2
2949097,7
2949100,3
2949101,11
2949101,3
2949104,7
2949105,7
2949108,11
2949109,11
2949144,11
2949148,10
2949152,9
2949156,8
2949160,4
2949164,0
2949166,11
2949167,11
2949168,11
2949169,11
2949170,10
2949171,10
2949172,10
2949173,11
2949173,10
2949174,9
2949175,9
2949176,9
2949177,10
2949177,9
2949178,8
2949179,8
2949180,8
2949181,9
2949181,8
2949182,4
2949183,4
2949184,4
2949185,8
2949185,4
2949186,0
2949187,0
2949188,0
2949189,4
2949189,0
2949193,0
2949232,0
2949236,1
2949239,0
2949240,5
2949243,1
2949246,0
2949247,5
2949250,1
2949253,0
2949254,5
2949257,1
2949260,0
2949261,0
2949261,5
2949264,1
2949265,1
2949268,5
2949269,5
2949304,5
2949308,4
2949312,0
2949326,5
2949327,5
2949328,5
2949329,5
2949330,4
2949331,4
2949332,4
2949333,5
2949333,4
2949334,0
2949335,0
2949336,0
2949337,4
2949337,0
2949341,0
2949380,0
2949384,1
2949387,0
2949388,2
2949391,1
2949392,3
2949394,0
2949395,2
2949396,7
2949398,1
2949399,3
2949400,11
2949401,0
2949402,2
2949403,7
2949404,15
2949405,1
2949406,3
2949407,11
2949408,0
2949409,0
2949409,2
2949410,7
2949411,15
2949412,1
2949413,3
2949413,1
2949414,11
2949416,2
2949417,2
2949417,7
2949418,15
2949420,3
2949421,11
2949421,3
2949424,7
2949425,7
2949425,15
2949428,11
2949429,11
2949432,15
2949433,15
2949468,15
2949472,14
2949476,13
2949480,12
2949484,8
2949488,4
2949490,15
2949491,15
2949492,0
2949492,15
2949493,15
2949494,14
2949495,14
2949496,14
2949497,15
2949497,14
2949498,13
2949499,13
2949500,13
2949501,14
2949501,13
2949502,12
2949503,12
2949504,12
2949505,13
2949505,12
2949506,8
2949507,8
2949508,8
2949509,12
2949509,8
2949510,4
2949511,4
2949512,4
2949513,8
2949513,4
2949514,0
2949515,0
2949516,0
2949517,4
2949517,0
2949521,0
2949560,0
2949564,1
2949567,0
2949568,5
2949571,1
2949572,9
2949574,0
2949575,5
2949578,1
2949579,9
2949581,0
2949582,5
2949585,1
2949586,9
2949588,0
2949589,0
2949589,5
2949592,1
2949593,9
2949593,1
2949596,5
2949597,5
2949600,9
2949601,9
2949636,9
2949640,8
2949644,4
2949648,0
2949658,9
2949659,9
2949660,9
2949661,9
2949662,8
2949663,8
2949664,8
2949665,9
2949665,8
2949666,4
2949667,4
2949668,4
2949669,8
2949669,4
2949670,0
2949671,0
2949672,0
2949673,4
2949673,0
2949677,0
2949708,0
2949712,1
2949715,0
2949716,2
2949719,1
2949720,6
2949722,0
2949723,2
2949724,10
2949726,1
2949727,6
2949728,14
2949729,0
2949730,2
2949731,10
2949733,1
2949734,6
2949735,14
2949736,0
2949737,0
2949737,2
2949738,10
2949740,1
2949741,6
2949741,1
2949742,14
2949744,2
2949745,2
2949745,10
2949748,6
2949749,14
2949749,6
2949752,10
2949753,10
2949756,14
2949757,14
2949792,14
2949796,13
2949800,12
2949804,8
2949808,4
2949812,0
2949814,14
2949815,14
2949816,14
2949817,14
2949818,13
2949819,13
2949820,13
2949821,14
2949821,13
2949822,12
2949823,12
2949824,12
2949825,13
2949825,12
2949826,8
2949827,8
2949828,8
2949829,12
2949829,8
2949830,4
2949831,4
2949832,4
2949833,8
2949833,4
2949834,0
2949835,0
2949836,0
2949837,4
2949837,0
2949841,0
2949858,0
2949862,1
2949865,0
2949866,2
2949869,1
2949870,3
2949872,0
2949873,2
2949876,1
2949877,3
2949879,0
2949880,2
2949883,1
2949884,3
2949886,0
2949887,0
2949887,2
2949890,1
2949891,3
2949891,1
2949894,2
2949895,2
2949898,3
2949899,3
2949934,3
2949938,2
2949942,1
2949946,0
2949956,3
2949957,3
2949958,3
2949959,3
2949960,2
2949961,2
2949962,2
2949963,3
2949963,2
2949964,1
2949965,1
2949966,1
2949967,2
2949967,1
2949968,0
2949969,0
2949970,0
2949971,1
2949971,0
2949975,0
2950014,0
2950018,1
2950021,0
2950022,5
2950025,1
2950026,9
2950028,0
2950029,5
2950030,13
2950032,1
2950033,9
2950035,0
2950036,5
2950037,13
2950039,1
2950040,9
2950042,0
2950043,0
2950043,5
2950044,13
2950046,1
2950047,9
2950047,1
2950050,5
2950051,5
2950051,13
2950054,9
2950055,9
2950058,13
2950059,13
2950094,13
2950098,12
2950102,8
2950106,4
2950110,0
2950116,13
2950117,13
2950118,13
2950119,13
2950120,12
2950121,12
2950122,12
2950123,13
2950123,12
2950124,8
2950125,8
2950126,8
2950127,12
2950127,8
2950128,4
2950129,4
2950130,4
2950131,8
2950131,4
2950132,0
2950133,0
2950134,0
2950135,4
2950135,0
2950139,0
2950230,0
2950234,1
2950237,0
2950238,2
2950241,1
2950242,3
2950244,0
2950245,2
2950246,7
2950248,1
2950249,3
2950250,11
2950251,0
2950252,2
2950253,7
2950254,15
2950255,1
2950256,3
2950257,11
2950258,0
2950259,0
2950259,2
2950260,7
2950261,15
2950262,1
2950263,3
2950263,1
2950264,11
2950266,2
2950267,2
2950267,7
2950268,15
2950270,3
2950271,11
2950271,3
2950274,7
2950275,7
2950275,15
2950278,11
2950279,11
2950282,15
2950283,15
2950318,15
2950322,14
2950326,13
2950330,12
2950334,8
2950338,4
2950340,15
2950341,15
2950342,0
2950342,15
2950343,15
2950344,14
2950345,14
2950346,14
2950347,15
2950347,14
2950348,13
2950349,13
2950350,13
2950351,14
2950351,13
2950352,12
2950353,12
2950354,12
2950355,13
2950355,12
2950356,8
2950357,8
2950358,8
2950359,12
2950359,8
2950360,4
2950361,4
2950362,4
2950363,8
2950363,4
2950364,0
2950365,0
2950366,0
2950367,4
2950367,0
2950371,0
2950388,0
2950392,1
2950395,0
2950396,2
2950399,1
2950400,3
2950402,0
2950403,2
2950404,7
2950406,1
2950407,3
2950408,11
2950409,0
2950410,2
2950411,7
2950413,1
2950414,3
2950415,11
2950416,0
2950417,0
2950417,2
2950418,7
2950420,1
2950421,3
2950421,1
2950422,11
2950424,2
2950425,2
2950425,7
2950428,3
2950429,11
2950429,3
2950432,7
2950433,7
2950436,11
2950437,11
2950472,11
2950476,10
2950480,9
2950484,8
2950488,4
2950492,0
2950494,11
2950495,11
2950496,11
2950497,11
2950498,10
2950499,10
2950500,10
2950501,11
2950501,10
2950502,9
2950503,9
2950504,9
2950505,10
2950505,9
2950506,8
2950507,8
2950508,8
2950509,9
2950509,8
2950510,4
2950511,4
2950512,4
2950513,8
2950513,4
2950514,0
2950515,0
2950516,0
2950517,4
2950517,0
2950521,0
2950590,0
2950594,1
2950597,0
2950598,2
2950601,1
2950602,3
2950604,0
2950605,2
2950606,7
2950608,1
2950609,3
2950610,11
2950611,0
2950612,2
2950613,7
2950614,15
2950615,1
2950616,3
2950617,11
2950618,0
2950619,0
2950619,2
2950620,7
2950621,15
2950622,1
2950623,3
2950623,1
2950624,11
2950626,2
2950627,2
2950627,7
2950628,15
2950630,3
2950631,11
2950631,3
2950634,7
2950635,7
2950635,15
2950638,11
2950639,11
2950642,15
2950643,15
2950678,15
2950682,14
2950686,13
2950690,12
2950694,8
2950698,4
2950700,15
2950701,15
2950702,0
2950702,15
2950703,15
2950704,14
2950705,14
2950706,14
2950707,15
2950707,14
2950708,13
2950709,13
2950710,13
2950711,14
2950711,13
2950712,12
2950713,12
2950714,12
2950715,13
2950715,12
2950716,8
2950717,8
2950718,8
2950719,12
2950719,8
2950720,4
2950721,4
2950722,4
2950723,8
2950723,4
2950724,0
2950725,0
2950726,0
2950727,4
2950727,0
2950731,0
2950812,0
2950816,1
2950819,0
2950820,2
2950823,1
2950826,0
2950827,2
2950830,1
2950833,0
2950834,2
2950837,1
2950840,0
2950841,0
2950841,2
2950844,1
2950845,1
2950848,2
2950849,2
2950884,2
2950888,1
2950892,0
2950928,2
2950929,2
2950930,2
2950931,2
2950932,1
2950933,1
2950934,1
2950935,2
2950935,1
2950936,0
2950937,0
2950938,0
2950939,1
2950939,0
2950943,0
2951072,0
2951076,1
2951079,0
2951080,2
2951083,1
2951084,3
2951086,0
2951087,2
2951090,1
2951091,3
2951093,0
2951094,2
2951097,1
2951098,3
2951100,0
2951101,0
2951101,2
2951104,1
2951105,3
2951105,1
2951108,2
2951109,2
2951112,3
2951113,3
2951148,3
2951152,2
2951156,1
2951160,0
2951170,3
2951171,3
2951172,3
2951173,3
2951174,2
2951175,2
2951176,2
2951177,3
2951177,2
2951178,1
2951179,1
2951180,1
2951181,2
2951181,1
2951182,0
2951183,0
2951184,0
2951185,1
2951185,0
2951189,0
2951318,0
2951322,4
2951325,0
2951329,4
2951332,0
2951336,4
2951339,0
2951343,4
2951346,0
2951347,0
2951350,4
2951351,4
2951388,4
2951392,0
2951410,4
2951411,4
2951412,4
2951413,4
2951414,0
2951415,0
2951416,0
2951417,4
2951417,0
2951421,0
2951550,0
2951554,1
2951557,0
2951558,5
2951561,1
2951564,0
2951565,5
2951568,1
2951571,0
2951572,5
2951575,1
2951578,0
2951579,0
2951579,5
2951582,1
2951583,1
2951586,5
2951587,5
2951622,5
2951626,4
2951630,0
2951644,5
2951645,5
2951646,5
2951647,5
2951648,4
2951649,4
2951650,4
2951651,5
2951651,4
2951652,0
2951653,0
2951654,0
2951655,4
2951655,0
2951659,0
2951788,0
2951792,1
2951795,0
2951796,2
2951799,1
2951800,6
2951802,0
2951803,2
2951806,1
2951807,6
2951809,0
2951810,2
2951813,1
2951814,6
2951816,0
2951817,0
2951817,2
2951820,1
2951821,6
2951821,1
2951824,2
2951825,2
2951828,6
2951829,6
2951864,6
2951868,5
2951872,4
2951876,0
2951886,6
2951887,6
2951888,6
2951889,6
2951890,5
2951891,5
2951892,5
2951893,6
2951893,5
2951894,4
2951895,4
2951896,4
2951897,5
2951897,4
2951898,0
2951899,0
2951900,0
2951901,4
2951901,0
2951905,0
2952034,0
2952038,1
2952041,0
2952042,2
2952045,1
2952046,3
2952048,0
2952049,2
2952050,7
2952052,1
2952053,3
2952055,0
2952056,2
2952057,7
2952059,1
2952060,3
2952062,0
2952063,0
2952063,2
2952064,7
2952066,1
2952067,3
2952067,1
2952070,2
2952071,2
2952071,7
2952074,3
2952075,3
2952078,7
2952079,7
2952114,7
2952118,6
2952122,5
2952126,4
2952130,0
2952136,7
2952137,7
2952138,7
2952139,7
2952140,6
2952141,6
2952142,6
2952143,7
2952143,6
2952144,5
2952145,5
2952146,5
2952147,6
2952147,5
2952148,4
2952149,4
2952150,4
2952151,5
2952151,4
2952152,0
2952153,0
2952154,0
2952155,4
2952155,0
2952159,0
2952288,0
2952292,4
2952295,0
2952296,8
2952299,4
2952302,0
2952303,8
2952306,4
2952309,0
2952310,8
2952313,4
2952316,0
2952317,0
2952317,8
2952320,4
2952321,4
2952324,8
2952325,8
2952362,8
2952366,4
2952370,0
2952384,8
2952385,8
2952386,8
2952387,8
2952388,4
2952389,4
2952390,4
2952391,8
2952391,4
2952392,0
2952393,0
2952394,0
2952395,4
2952395,0
2952399,0
2952528,0
2952532,1
2952535,0
2952536,5
2952539,1
2952540,9
2952542,0
2952543,5
2952546,1
2952547,9
2952549,0
2952550,5
2952553,1
2952554,9
2952556,0
2952557,0
2952557,5
2952560,1
2952561,9
2952561,1
2952564,5
2952565,5
2952568,9
2952569,9
2952604,9
2952608,8
2952612,4
2952616,0
2952626,9
2952627,9
2952628,9
2952629,9
2952630,8
2952631,8
2952632,8
2952633,9
2952633,8
2952634,4
2952635,4
2952636,4
2952637,8
2952637,4
2952638,0
2952639,0
2952640,0
2952641,4
2952641,0
2952645,0
2953034,0
2953038,1
2953041,0
2953042,2
2953045,1
2953046,6
2953048,0
2953049,2
2953050,10
2953052,1
2953053,6
2953054,14
2953055,0
2953056,2
2953057,10
2953059,1
2953060,6
2953061,14
2953062,0
2953063,0
2953063,2
2953064,10
2953066,1
2953067,6
2953067,1
2953068,14
2953070,2
2953071,2
2953071,10
2953074,6
2953075,14
2953075,6
2953078,10
2953079,10
2953082,14
2953083,14
2953118,14
2953122,13
2953126,12
2953130,8
2953134,4
2953138,0
2953140,14
2953141,14
2953142,14
2953143,14
2953144,13
2953145,13
2953146,13
2953147,14
2953147,13
2953148,12
2953149,12
2953150,12
2953151,13
2953151,12
2953152,8
2953153,8
2953154,8
2953155,12
2953155,8
2953156,4
2953157,4
2953158,4
2953159,8
2953159,4
2953160,0
2953161,0
2953162,0
2953163,4
2953163,0
2953167,0
2953296,0
2953300,1
2953303,0
2953304,2
2953307,1
2953308,3
2953310,0
2953311,2
2953312,7
2953314,1
2953315,3
2953316,11
2953317,0
2953318,2
2953319,7
2953320,15
2953321,1
2953322,3
2953323,11
2953324,0
2953325,0
2953325,2
2953326,7
2953327,15
2953328,1
2953329,3
2953329,1
2953330,11
2953332,2
2953333,2
2953333,7
2953334,15
2953336,3
2953337,11
2953337,3
2953340,7
2953341,7
2953341,15
2953344,11
2953345,11
2953348,15
2953349,15
2953384,15
2953388,14
2953392,13
2953396,12
2953400,8
2953404,4
2953406,15
2953407,15
2953408,0
2953408,15
2953409,15
2953410,14
2953411,14
2953412,14
2953413,15
2953413,14
2953414,13
2953415,13
2953416,13
2953417,14
2953417,13
2953418,12
2953419,12
2953420,12
2953421,13
2953421,12
2953422,8
2953423,8
2953424,8
2953425,12
2953425,8
2953426,4
2953427,4
2953428,4
2953429,8
2953429,4
2953430,0
2953431,0
2953432,0
2953433,4
2953433,0
2953437,0
2953566,0
2953573,0
2953580,0
2953587,0
2953594,0
2953595,0
2953630,0
2953652,0
2953653,0
2953654,0
2953655,0
2953659,0
2953788,0
2953792,1
2953795,0
2953799,1
2953802,0
2953806,1
2953809,0
2953813,1
2953816,0
2953817,0
2953820,1
2953821,1
2953856,1
2953860,0
2953878,1
2953879,1
2953880,1
2953881,1
2953882,0
2953883,0
2953884,0
2953885,1
2953885,0
2953889,0
2954018,0
2954022,1
2954025,0
2954026,2
2954029,1
2954032,0
2954033,2
2954036,1
2954039,0
2954040,2
2954043,1
2954046,0
2954047,0
2954047,2
2954050,1
2954051,1
2954054,2
2954055,2
2954090,2
2954094,1
2954098,0
2954112,2
2954113,2
2954114,2
2954115,2
2954116,1
2954117,1
2954118,1
2954119,2
2954119,1
2954120,0
2954121,0
2954122,0
2954123,1
2954123,0
2954127,0
2954256,0
2954260,1
2954263,0
2954264,2
2954267,1
2954268,3
2954270,0
2954271,2
2954274,1
2954275,3
2954277,0
2954278,2
2954281,1
2954282,3
2954284,0
2954285,0
2954285,2
2954288,1
2954289,3
2954289,1
2954292,2
2954293,2
2954296,3
2954297,3
2954332,3
2954336,2
2954340,1
2954344,0
2954354,3
2954355,3
2954356,3
2954357,3
2954358,2
2954359,2
2954360,2
2954361,3
2954361,2
2954362,1
2954363,1
2954364,1
2954365,2
2954365,1
2954366,0
2954367,0
2954368,0
2954369,1
2954369,0
2954373,0
2954762,0
2954766,4
2954769,0
2954770,8
2954773,4
2954776,0
2954777,8
2954780,4
2954783,0
2954784,8
2954787,4
2954790,0
2954791,0
2954791,8
2954794,4
2954795,4
2954798,8
2954799,8
2954844,8
2954848,4
2954852,0
2954866,8
2954867,8
2954868,8
2954869,8
2954870,4
2954871,4
2954872,4
2954873,8
2954873,4
2954874,0
2954875,0
2954876,0
2954877,4
2954877,0
2954881,0
2955010,0
2955014,1
2955017,0
2955018,5
2955021,1
2955022,9
2955024,0
2955025,5
2955028,1
2955029,9
2955031,0
2955032,5
2955035,1
2955036,9
2955038,0
2955039,0
2955039,5
2955042,1
2955043,9
2955043,1
2955046,5
2955047,5
2955050,9
2955051,9
2955086,9
2955090,8
2955094,4
2955098,0
2955108,9
2955109,9
2955110,9
2955111,9
2955112,8
2955113,8
2955114,8
2955115,9
2955115,8
2955116,4
2955117,4
2955118,4
2955119,8
2955119,4
2955120,0
2955121,0
2955122,0
2955123,4
2955123,0
2955127,0
2955256,0
2955260,1
2955263,0
2955264,2
2955267,1
2955268,6
2955270,0
2955271,2
2955272,10
2955274,1
2955275,6
2955277,0
2955278,2
2955279,10
2955281,1
2955282,6
2955284,0
2955285,0
2955285,2
2955286,10
2955288,1
2955289,6
2955289,1
2955292,2
2955293,2
2955293,10
2955296,6
2955297,6
2955300,10
2955301,10
2955340,10
2955344,9
2955348,8
2955352,4
2955356,0
2955362,10
2955363,10
2955364,10
2955365,10
2955366,9
2955367,9
2955368,9
2955369,10
2955369,9
2955370,8
2955371,8
2955372,8
2955373,9
2955373,8
2955374,4
2955375,4
2955376,4
2955377,8
2955377,4
2955378,0
2955379,0
2955380,0
2955381,4
2955381,0
2955385,0
2955514,0
2955518,1
2955521,0
2955522,2
2955525,1
2955526,3
2955528,0
2955529,2
2955530,7
2955532,1
2955533,3
2955534,11
2955535,0
2955536,2
2955537,7
2955539,1
2955540,3
2955541,11
2955542,0
2955543,0
2955543,2
2955544,7
2955546,1
2955547,3
2955547,1
2955548,11
2955550,2
2955551,2
2955551,7
2955554,3
2955555,11
2955555,3
2955558,7
2955559,7
2955562,11
2955563,11
2955598,11
2955602,10
2955606,9
2955610,8
2955614,4
2955618,0
2955620,11
2955621,11
2955622,11
2955623,11
2955624,10
2955625,10
2955626,10
2955627,11
2955627,10
2955628,9
2955629,9
2955630,9
2955631,10
2955631,9
2955632,8
2955633,8
2955634,8
2955635,9
2955635,8
2955636,4
2955637,4
2955638,4
2955639,8
2955639,4
2955640,0
2955641,0
2955642,0
2955643,4
2955643,0
2955647,0
2955776,0
2955780,4
2955783,0
2955784,8
2955787,4
2955788,12
2955790,0
2955791,8
2955794,4
2955795,12
2955797,0
2955798,8
2955801,4
2955802,12
2955804,0
2955805,0
2955805,8
2955808,4
2955809,12
2955809,4
2955812,8
2955813,8
2955816,12
2955817,12
2955852,12
2955856,8
2955860,4
2955864,0
2955874,12
2955875,12
2955876,12
2955877,12
2955878,8
2955879,8
2955880,8
2955881,12
2955881,8
2955882,4
2955883,4
2955884,4
2955885,8
2955885,4
2955886,0
2955887,0
2955888,0
2955889,4
2955889,0
2955893,0
2956022,0
2956026,1
2956029,0
2956030,5
2956033,1
2956034,9
2956036,0
2956037,5
2956038,13
2956040,1
2956041,9
2956043,0
2956044,5
2956045,13
2956047,1
2956048,9
2956050,0
2956051,0
2956051,5
2956052,13
2956054,1
2956055,9
2956055,1
2956058,5
2956059,5
2956059,13
2956062,9
2956063,9
2956066,13
2956067,13
2956102,13
2956106,12
2956110,8
2956114,4
2956118,0
2956146,13
2956147,13
2956148,13
2956149,13
2956150,12
2956151,12
2956152,12
2956153,13
2956153,12
2956154,8
2956155,8
2956156,8
2956157,12
2956157,8
2956158,4
2956159,4
2956160,4
2956161,8
2956161,4
2956162,0
2956163,0
2956164,0
2956165,4
2956165,0
2956169,0
2956326,0
2956330,4
2956333,0
2956337,4
2956340,0
2956344,4
2956347,0
2956351,4
2956354,0
2956355,0
2956358,4
2956359,4
2956394,4
2956398,0
2956416,4
2956417,4
2956418,4
2956419,4
2956420,0
2956421,0
2956422,0
2956423,4
2956423,0
2956427,0
2956466,0
2956470,1
2956473,0
2956474,2
