Index,Router,Time
48911,1,491410
48912,6,491411
48913,1,491411
48914,14,491412
48915,2,491414
48916,2,491415
48917,10,491415
48918,6,491418
48919,14,491419
48920,6,491419
48921,10,491422
48922,10,491423
48923,14,491426
48924,14,491427
48925,14,491462
48926,13,491466
48927,12,491470
48928,8,491474
48929,4,491478
48930,0,491482
48931,14,491484
48932,14,491485
48933,14,491486
48934,14,491487
48935,13,491488
48936,13,491489
48937,13,491490
48938,14,491491
48939,13,491491
48940,12,491492
48941,12,491493
48942,12,491494
48943,13,491495
48944,12,491495
48945,8,491496
48946,8,491497
48947,8,491498
48948,12,491499
48949,8,491499
48950,4,491500
48951,4,491501
48952,4,491502
48953,8,491503
48954,4,491503
48955,0,491504
48956,0,491505
48957,0,491506
48958,4,491507
48959,0,491507
48960,0,491511
48961,0,493392
48962,1,493396
48963,0,493399
48964,2,493400
48965,1,493403
48966,3,493404
48967,0,493406
48968,2,493407
48969,7,493408
48970,1,493410
48971,3,493411
48972,11,493412
48973,0,493413
48974,2,493414
48975,7,493415
48976,15,493416
48977,1,493417
48978,3,493418
48979,11,493419
48980,0,493420
48981,0,493421
48982,2,493421
48983,7,493422
48984,15,493423
48985,1,493424
48986,3,493425
48987,1,493425
48988,11,493426
48989,2,493428
48990,2,493429
48991,7,493429
48992,15,493430
48993,3,493432
48994,11,493433
48995,3,493433
48996,7,493436
48997,7,493437
48998,15,493437
48999,11,493440
49000,11,493441
49001,15,493444
49002,15,493445
49003,15,493480
49004,14,493484
49005,13,493488
49006,12,493492
49007,8,493496
49008,4,493500
49009,15,493502
49010,15,493503
49011,0,493504
49012,15,493504
49013,15,493505
49014,14,493506
49015,14,493507
49016,14,493508
49017,15,493509
49018,14,493509
49019,13,493510
49020,13,493511
49021,13,493512
49022,14,493513
49023,13,493513
49024,12,493514
49025,12,493515
49026,12,493516
49027,13,493517
49028,12,493517
49029,8,493518
49030,8,493519
49031,8,493520
49032,12,493521
49033,8,493521
49034,4,493522
49035,4,493523
49036,4,493524
49037,8,493525
49038,4,493525
49039,0,493526
49040,0,493527
49041,0,493528
49042,4,493529
49043,0,493529
49044,0,493533
49045,0,495204
49046,1,495208
49047,0,495211
49048,2,495212
49049,1,495215
49050,3,495216
49051,0,495218
49052,2,495219
49053,1,495222
49054,3,495223
49055,0,495225
49056,2,495226
49057,1,495229
49058,3,495230
49059,0,495232
49060,0,495233
49061,2,495233
49062,1,495236
49063,3,495237
49064,1,495237
49065,2,495240
49066,2,495241
49067,3,495244
49068,3,495245
49069,3,495280
49070,2,495284
49071,1,495288
49072,0,495292
49073,3,495302
49074,3,495303
49075,3,495304
49076,3,495305
49077,2,495306
49078,2,495307
49079,2,495308
49080,3,495309
49081,2,495309
49082,1,495310
49083,1,495311
49084,1,495312
49085,2,495313
49086,1,495313
49087,0,495314
49088,0,495315
49089,0,495316
49090,1,495317
49091,0,495317
49092,0,495321
49093,0,495392
49094,1,495396
49095,0,495399
49096,2,495400
49097,1,495403
49098,3,495404
49099,0,495406
49100,2,495407
49101,1,495410
49102,3,495411
49103,0,495413
49104,2,495414
49105,1,495417
49106,3,495418
49107,0,495420
49108,0,495421
49109,2,495421
49110,1,495424
49111,3,495425
49112,1,495425
49113,2,495428
49114,2,495429
49115,3,495432
49116,3,495433
49117,3,495468
49118,2,495472
49119,1,495476
49120,0,495480
49121,3,495490
49122,3,495491
49123,3,495492
49124,3,495493
49125,2,495494
49126,2,495495
49127,2,495496
49128,3,495497
49129,2,495497
49130,1,495498
49131,1,495499
49132,1,495500
49133,2,495501
49134,1,495501
49135,0,495502
49136,0,495503
49137,0,495504
49138,1,495505
49139,0,495505
49140,0,495509
49141,0,495702
49142,1,495706
49143,0,495709
49144,2,495710
49145,1,495713
49146,0,495716
49147,2,495717
49148,1,495720
49149,0,495723
49150,2,495724
49151,1,495727
49152,0,495730
49153,0,495731
49154,2,495731
49155,1,495734
49156,1,495735
49157,2,495738
49158,2,495739
49159,2,495774
49160,1,495778
49161,0,495782
49162,2,495796
49163,2,495797
49164,2,495798
49165,2,495799
49166,1,495800
49167,1,495801
49168,1,495802
49169,2,495803
49170,1,495803
49171,0,495804
49172,0,495805
49173,0,495806
49174,1,495807
49175,0,495807
49176,0,495811
49177,0,497692
49178,1,497696
49179,0,497699
49180,2,497700
49181,1,497703
49182,3,497704
49183,0,497706
49184,2,497707
49185,1,497710
49186,3,497711
49187,0,497713
49188,2,497714
49189,1,497717
49190,3,497718
49191,0,497720
49192,0,497721
49193,2,497721
49194,1,497724
49195,3,497725
49196,1,497725
49197,2,497728
49198,2,497729
49199,3,497732
49200,3,497733
49201,3,497768
49202,2,497772
49203,1,497776
49204,0,497780
49205,3,497790
49206,3,497791
49207,3,497792
49208,3,497793
49209,2,497794
49210,2,497795
49211,2,497796
49212,3,497797
49213,2,497797
49214,1,497798
49215,1,497799
49216,1,497800
49217,2,497801
49218,1,497801
49219,0,497802
49220,0,497803
49221,0,497804
49222,1,497805
49223,0,497805
49224,0,497809
49225,0,499690
49226,4,499694
49227,0,499697
49228,4,499701
49229,0,499704
49230,4,499708
49231,0,499711
49232,4,499715
49233,0,499718
49234,0,499719
49235,4,499722
49236,4,499723
49237,4,499758
49238,0,499762
49239,4,499780
49240,4,499781
49241,4,499782
49242,4,499783
49243,0,499784
49244,0,499785
49245,0,499786
49246,4,499787
49247,0,499787
49248,0,499791
49249,0,501672
49250,1,501676
49251,0,501679
49252,5,501680
49253,1,501683
49254,0,501686
49255,5,501687
49256,1,501690
49257,0,501693
49258,5,501694
49259,1,501697
49260,0,501700
49261,0,501701
49262,5,501701
49263,1,501704
49264,1,501705
49265,5,501708
49266,5,501709
49267,5,501744
49268,4,501748
49269,0,501752
49270,5,501766
49271,5,501767
49272,5,501768
49273,5,501769
49274,4,501770
49275,4,501771
49276,4,501772
49277,5,501773
49278,4,501773
49279,0,501774
49280,0,501775
49281,0,501776
49282,4,501777
49283,0,501777
49284,0,501781
49285,0,503662
49286,1,503666
49287,0,503669
49288,2,503670
49289,1,503673
49290,6,503674
49291,0,503676
49292,2,503677
49293,1,503680
49294,6,503681
49295,0,503683
49296,2,503684
49297,1,503687
49298,6,503688
49299,0,503690
49300,0,503691
49301,2,503691
49302,1,503694
49303,6,503695
49304,1,503695
49305,2,503698
49306,2,503699
49307,6,503702
49308,6,503703
49309,6,503738
49310,5,503742
49311,4,503746
49312,0,503750
49313,6,503760
49314,6,503761
49315,6,503762
49316,6,503763
49317,5,503764
49318,5,503765
49319,5,503766
49320,6,503767
49321,5,503767
49322,4,503768
49323,4,503769
49324,4,503770
49325,5,503771
49326,4,503771
49327,0,503772
49328,0,503773
49329,0,503774
49330,4,503775
49331,0,503775
49332,0,503779
49333,0,505660
49334,1,505664
49335,0,505667
49336,2,505668
49337,1,505671
49338,3,505672
49339,0,505674
49340,2,505675
49341,7,505676
49342,1,505678
49343,3,505679
49344,0,505681
49345,2,505682
49346,7,505683
49347,1,505685
49348,3,505686
49349,0,505688
49350,0,505689
49351,2,505689
49352,7,505690
49353,1,505692
49354,3,505693
49355,1,505693
49356,2,505696
49357,2,505697
49358,7,505697
49359,3,505700
49360,3,505701
49361,7,505704
49362,7,505705
49363,7,505740
49364,6,505744
49365,5,505748
49366,4,505752
49367,0,505756
49368,7,505762
49369,7,505763
49370,7,505764
49371,7,505765
49372,6,505766
49373,6,505767
49374,6,505768
49375,7,505769
49376,6,505769
49377,5,505770
49378,5,505771
49379,5,505772
49380,6,505773
49381,5,505773
49382,4,505774
49383,4,505775
49384,4,505776
49385,5,505777
49386,4,505777
49387,0,505778
49388,0,505779
49389,0,505780
49390,4,505781
49391,0,505781
49392,0,505785
49393,0,507666
49394,4,507670
49395,0,507673
49396,8,507674
49397,4,507677
49398,0,507680
49399,8,507681
49400,4,507684
49401,0,507687
49402,8,507688
49403,4,507691
49404,0,507694
49405,0,507695
49406,8,507695
49407,4,507698
49408,4,507699
49409,8,507702
49410,8,507703
49411,8,507738
49412,4,507742
49413,0,507746
49414,8,507760
49415,8,507761
49416,8,507762
49417,8,507763
49418,4,507764
49419,4,507765
49420,4,507766
49421,8,507767
49422,4,507767
49423,0,507768
49424,0,507769
49425,0,507770
49426,4,507771
49427,0,507771
49428,0,507775
49429,0,509656
49430,1,509660
49431,0,509663
49432,5,509664
49433,1,509667
49434,9,509668
49435,0,509670
49436,5,509671
49437,1,509674
49438,9,509675
49439,0,509677
49440,5,509678
49441,1,509681
49442,9,509682
49443,0,509684
49444,0,509685
49445,5,509685
49446,1,509688
49447,9,509689
49448,1,509689
49449,5,509692
49450,5,509693
49451,9,509696
49452,9,509697
49453,9,509732
49454,8,509736
49455,4,509740
49456,0,509744
49457,9,509754
49458,9,509755
49459,9,509756
49460,9,509757
49461,8,509758
49462,8,509759
49463,8,509760
49464,9,509761
49465,8,509761
49466,4,509762
49467,4,509763
49468,4,509764
49469,8,509765
49470,4,509765
49471,0,509766
49472,0,509767
49473,0,509768
49474,4,509769
49475,0,509769
49476,0,509773
49477,0,511444
49478,1,511448
49479,0,511451
49480,2,511452
49481,1,511455
49482,3,511456
49483,0,511458
49484,2,511459
49485,1,511462
49486,3,511463
49487,0,511465
49488,2,511466
49489,1,511469
49490,3,511470
49491,0,511472
49492,0,511473
49493,2,511473
49494,1,511476
49495,3,511477
49496,1,511477
49497,2,511480
49498,2,511481
49499,3,511484
49500,3,511485
49501,3,511520
49502,2,511524
49503,1,511528
49504,0,511532
49505,3,511542
49506,3,511543
49507,3,511544
49508,3,511545
49509,2,511546
49510,2,511547
49511,2,511548
49512,3,511549
49513,2,511549
49514,1,511550
49515,1,511551
49516,1,511552
49517,2,511553
49518,1,511553
49519,0,511554
49520,0,511555
49521,0,511556
49522,1,511557
49523,0,511557
49524,0,511561
49525,0,511632
49526,1,511636
49527,0,511639
49528,2,511640
49529,1,511643
49530,3,511644
49531,0,511646
49532,2,511647
49533,1,511650
49534,3,511651
49535,0,511653
49536,2,511654
49537,1,511657
49538,3,511658
49539,0,511660
49540,0,511661
49541,2,511661
49542,1,511664
49543,3,511665
49544,1,511665
49545,2,511668
49546,2,511669
49547,3,511672
49548,3,511673
49549,3,511708
49550,2,511712
49551,1,511716
49552,0,511720
49553,3,511730
49554,3,511731
49555,3,511732
49556,3,511733
49557,2,511734
49558,2,511735
49559,2,511736
49560,3,511737
49561,2,511737
49562,1,511738
49563,1,511739
49564,1,511740
49565,2,511741
49566,1,511741
49567,0,511742
49568,0,511743
49569,0,511744
49570,1,511745
49571,0,511745
49572,0,511749
49573,0,511942
49574,4,511946
49575,0,511949
49576,8,511950
49577,4,511953
49578,12,511954
49579,0,511956
49580,8,511957
49581,4,511960
49582,12,511961
49583,0,511963
49584,8,511964
49585,4,511967
49586,12,511968
49587,0,511970
49588,0,511971
49589,8,511971
49590,4,511974
49591,12,511975
49592,4,511975
49593,8,511978
49594,8,511979
49595,12,511982
49596,12,511983
49597,12,512018
49598,8,512022
49599,4,512026
49600,0,512030
49601,12,512040
49602,12,512041
49603,12,512042
49604,12,512043
49605,8,512044
49606,8,512045
49607,8,512046
49608,12,512047
49609,8,512047
49610,4,512048
49611,4,512049
49612,4,512050
49613,8,512051
49614,4,512051
49615,0,512052
49616,0,512053
49617,0,512054
49618,4,512055
49619,0,512055
49620,0,512059
49621,0,513940
49622,1,513944
49623,0,513947
49624,5,513948
49625,1,513951
49626,9,513952
49627,0,513954
49628,5,513955
49629,13,513956
49630,1,513958
49631,9,513959
49632,0,513961
49633,5,513962
49634,13,513963
49635,1,513965
49636,9,513966
49637,0,513968
49638,0,513969
49639,5,513969
49640,13,513970
49641,1,513972
49642,9,513973
49643,1,513973
49644,5,513976
49645,5,513977
49646,13,513977
49647,9,513980
49648,9,513981
49649,13,513984
49650,13,513985
49651,13,514020
49652,12,514024
49653,8,514028
49654,4,514032
49655,0,514036
49656,13,514042
49657,13,514043
49658,13,514044
49659,13,514045
49660,12,514046
49661,12,514047
49662,12,514048
49663,13,514049
49664,12,514049
49665,8,514050
49666,8,514051
49667,8,514052
49668,12,514053
49669,8,514053
49670,4,514054
49671,4,514055
49672,4,514056
49673,8,514057
49674,4,514057
49675,0,514058
49676,0,514059
49677,0,514060
49678,4,514061
49679,0,514061
49680,0,514065
49681,0,515946
49682,1,515950
49683,0,515953
49684,2,515954
49685,1,515957
49686,6,515958
49687,0,515960
49688,2,515961
49689,10,515962
49690,1,515964
49691,6,515965
49692,14,515966
49693,0,515967
49694,2,515968
49695,10,515969
49696,1,515971
49697,6,515972
49698,14,515973
49699,0,515974
49700,0,515975
49701,2,515975
49702,10,515976
49703,1,515978
49704,6,515979
49705,1,515979
49706,14,515980
49707,2,515982
49708,2,515983
49709,10,515983
49710,6,515986
49711,14,515987
49712,6,515987
49713,10,515990
49714,10,515991
49715,14,515994
49716,14,515995
49717,14,516030
49718,13,516034
49719,12,516038
49720,8,516042
49721,4,516046
49722,0,516050
49723,14,516052
49724,14,516053
49725,14,516054
49726,14,516055
49727,13,516056
49728,13,516057
49729,13,516058
49730,14,516059
49731,13,516059
49732,12,516060
49733,12,516061
49734,12,516062
49735,13,516063
49736,12,516063
49737,8,516064
49738,8,516065
49739,8,516066
49740,12,516067
49741,8,516067
49742,4,516068
49743,4,516069
49744,4,516070
49745,8,516071
49746,4,516071
49747,0,516072
49748,0,516073
49749,0,516074
49750,4,516075
49751,0,516075
49752,0,516079
49753,0,517960
49754,1,517964
49755,0,517967
49756,2,517968
49757,1,517971
49758,3,517972
49759,0,517974
49760,2,517975
49761,7,517976
49762,1,517978
49763,3,517979
49764,11,517980
49765,0,517981
49766,2,517982
49767,7,517983
49768,15,517984
49769,1,517985
49770,3,517986
49771,11,517987
49772,0,517988
49773,0,517989
49774,2,517989
49775,7,517990
49776,15,517991
49777,1,517992
49778,3,517993
49779,1,517993
49780,11,517994
49781,2,517996
49782,2,517997
49783,7,517997
49784,15,517998
49785,3,518000
49786,11,518001
49787,3,518001
49788,7,518004
49789,7,518005
49790,15,518005
49791,11,518008
49792,11,518009
49793,15,518012
49794,15,518013
49795,15,518048
49796,14,518052
49797,13,518056
49798,12,518060
49799,8,518064
49800,4,518068
49801,15,518070
49802,15,518071
49803,0,518072
49804,15,518072
49805,15,518073
49806,14,518074
49807,14,518075
49808,14,518076
49809,15,518077
49810,14,518077
49811,13,518078
49812,13,518079
49813,13,518080
49814,14,518081
49815,13,518081
49816,12,518082
49817,12,518083
49818,12,518084
49819,13,518085
49820,12,518085
49821,8,518086
49822,8,518087
49823,8,518088
49824,12,518089
49825,8,518089
49826,4,518090
49827,4,518091
49828,4,518092
49829,8,518093
49830,4,518093
49831,0,518094
49832,0,518095
49833,0,518096
49834,4,518097
49835,0,518097
49836,0,518101
49837,0,519982
49838,0,519989
49839,0,519996
49840,0,520003
49841,0,520010
49842,0,520011
49843,0,520046
49844,0,520068
49845,0,520069
49846,0,520070
49847,0,520071
49848,0,520075
49849,0,521956
49850,1,521960
49851,0,521963
49852,1,521967
49853,0,521970
49854,1,521974
49855,0,521977
49856,1,521981
49857,0,521984
49858,0,521985
49859,1,521988
49860,1,521989
49861,1,522024
49862,0,522028
49863,1,522046
49864,1,522047
49865,1,522048
49866,1,522049
49867,0,522050
49868,0,522051
49869,0,522052
49870,1,522053
49871,0,522053
49872,0,522057
49873,0,523938
49874,1,523942
49875,0,523945
49876,2,523946
49877,1,523949
49878,0,523952
49879,2,523953
49880,1,523956
49881,0,523959
49882,2,523960
49883,1,523963
49884,0,523966
49885,0,523967
49886,2,523967
49887,1,523970
49888,1,523971
49889,2,523974
49890,2,523975
49891,2,524010
49892,1,524014
49893,0,524018
49894,2,524032
49895,2,524033
49896,2,524034
49897,2,524035
49898,1,524036
49899,1,524037
49900,1,524038
49901,2,524039
49902,1,524039
49903,0,524040
49904,0,524041
49905,0,524042
49906,1,524043
49907,0,524043
49908,0,524047
49909,0,525928
49910,1,525932
49911,0,525935
49912,2,525936
49913,1,525939
49914,3,525940
49915,0,525942
49916,2,525943
49917,1,525946
49918,3,525947
49919,0,525949
49920,2,525950
49921,1,525953
49922,3,525954
49923,0,525956
49924,0,525957
49925,2,525957
49926,1,525960
49927,3,525961
49928,1,525961
49929,2,525964
49930,2,525965
49931,3,525968
49932,3,525969
49933,3,526004
49934,2,526008
49935,1,526012
49936,0,526016
49937,3,526026
49938,3,526027
49939,3,526028
49940,3,526029
49941,2,526030
49942,2,526031
49943,2,526032
49944,3,526033
49945,2,526033
49946,1,526034
49947,1,526035
49948,1,526036
49949,2,526037
49950,1,526037
49951,0,526038
49952,0,526039
49953,0,526040
49954,1,526041
49955,0,526041
49956,0,526045
49957,0,527716
49958,1,527720
49959,0,527723
49960,2,527724
49961,1,527727
49962,3,527728
49963,0,527730
49964,2,527731
49965,1,527734
49966,3,527735
49967,0,527737
49968,2,527738
49969,1,527741
49970,3,527742
49971,0,527744
49972,0,527745
49973,2,527745
49974,1,527748
49975,3,527749
49976,1,527749
49977,2,527752
49978,2,527753
49979,3,527756
49980,3,527757
49981,3,527792
49982,2,527796
49983,1,527800
49984,0,527804
49985,3,527814
49986,3,527815
49987,3,527816
49988,3,527817
49989,2,527818
49990,2,527819
49991,2,527820
49992,3,527821
49993,2,527821
49994,1,527822
49995,1,527823
49996,1,527824
49997,2,527825
49998,1,527825
49999,0,527826
50000,0,527827
50001,0,527828
50002,1,527829
50003,0,527829
50004,0,527833
50005,0,527904
50006,1,527908
50007,0,527911
50008,2,527912
50009,1,527915
50010,3,527916
50011,0,527918
50012,2,527919
50013,1,527922
50014,3,527923
50015,0,527925
50016,2,527926
50017,1,527929
50018,3,527930
50019,0,527932
50020,0,527933
50021,2,527933
50022,1,527936
50023,3,527937
50024,1,527937
50025,2,527940
50026,2,527941
50027,3,527944
50028,3,527945
50029,3,527980
50030,2,527984
50031,1,527988
50032,0,527992
50033,3,528002
50034,3,528003
50035,3,528004
50036,3,528005
50037,2,528006
50038,2,528007
50039,2,528008
50040,3,528009
50041,2,528009
50042,1,528010
50043,1,528011
50044,1,528012
50045,2,528013
50046,1,528013
50047,0,528014
50048,0,528015
50049,0,528016
50050,1,528017
50051,0,528017
50052,0,528021
50053,0,528214
50054,1,528218
50055,0,528221
50056,2,528222
50057,1,528225
50058,6,528226
50059,0,528228
50060,2,528229
50061,1,528232
50062,6,528233
50063,0,528235
50064,2,528236
50065,1,528239
50066,6,528240
50067,0,528242
50068,0,528243
50069,2,528243
50070,1,528246
50071,6,528247
50072,1,528247
50073,2,528250
50074,2,528251
50075,6,528254
50076,6,528255
50077,6,528290
50078,5,528294
50079,4,528298
50080,0,528302
50081,6,528312
50082,6,528313
50083,6,528314
50084,6,528315
50085,5,528316
50086,5,528317
50087,5,528318
50088,6,528319
50089,5,528319
50090,4,528320
50091,4,528321
50092,4,528322
50093,5,528323
50094,4,528323
50095,0,528324
50096,0,528325
50097,0,528326
50098,4,528327
50099,0,528327
50100,0,528331
50101,0,530212
50102,1,530216
50103,0,530219
50104,2,530220
50105,1,530223
50106,3,530224
50107,0,530226
50108,2,530227
50109,7,530228
50110,1,530230
50111,3,530231
50112,0,530233
50113,2,530234
50114,7,530235
50115,1,530237
50116,3,530238
50117,0,530240
50118,0,530241
50119,2,530241
50120,7,530242
50121,1,530244
50122,3,530245
50123,1,530245
50124,2,530248
50125,2,530249
50126,7,530249
50127,3,530252
50128,3,530253
50129,7,530256
50130,7,530257
50131,7,530292
50132,6,530296
50133,5,530300
50134,4,530304
